date,META_A,META_D,META_BEST
2024-01-11 15:00:00,1.1833220642573807,1.2359127703693122,1.0966507230166154
2024-01-11 16:00:00,1.1832942023593178,1.2358836701972942,1.0966344444192948
2024-01-11 17:00:00,1.1834336590335,1.2360293247825849,1.0967371882079058
2024-01-11 18:00:00,1.1833416014695073,1.2359331758791001,1.09663041245582
2024-01-12 10:00:00,1.1833015684430601,1.2358913636539104,1.0965944382477288
2024-01-12 11:00:00,1.1832682245129909,1.2358565378104382,1.096581563046422
2024-01-12 12:00:00,1.1832964730697373,1.2358860418255175,1.0966072720786437
2024-01-12 13:00:00,1.1832831406827602,1.2358721169036198,1.096603650801904
2024-01-12 14:00:00,1.1833194842963612,1.235910075746379,1.0966285284383341
2024-01-12 15:00:00,1.1831561972286413,1.2357395316668531,1.0964779732752783
2024-01-12 16:00:00,1.1830880775905643,1.2356683845690721,1.096430743561558
2024-01-12 17:00:00,1.1830764458629481,1.2355839340247683,1.0963331167231918
2024-01-12 18:00:00,1.1831052121347536,1.2357204855523225,1.0963955021619116
2024-01-15 10:00:00,1.1832541648489798,1.2358738058754806,1.0964036080718347
2024-01-15 11:00:00,1.1833200470488148,1.2358428937636572,1.0963657335616277
2024-01-15 12:00:00,1.1831014599933003,1.235594105382586,1.096163243302099
2024-01-15 13:00:00,1.1832092614145668,1.2356861600507172,1.0962070818792742
2024-01-15 14:00:00,1.1832709241332238,1.2357505575926568,1.0962410726815726
2024-01-15 15:00:00,1.1830983735347051,1.2355794839200243,1.0961931243867489
2024-01-15 16:00:00,1.1830526399391559,1.2355636173835574,1.096186416544587
2024-01-15 17:00:00,1.18317614738717,1.2357538830363353,1.096329219973148
2024-01-15 18:00:00,1.1830568094570006,1.23552464281613,1.0961727757281565
