date,META_A,META_D,META_BEST
2025-06-30,1.366733509379604,1.40761877836339,1.3305589180202846
2025-07-01,1.3673982755611986,1.4083034307510074,1.3307290847656736
2025-07-02,1.3685711028484293,1.409511342682597,1.3312800187398848
2025-07-03,1.370020850477896,1.411004458914196,1.3320772486006365
2025-07-04,1.3704684987465798,1.4114654983961263,1.3324588675758395
2025-07-05,1.3718419877847696,1.4128800747921566,1.3338920262385332
2025-07-06,1.3743734050356373,1.4154872183455562,1.3360055497762091
2025-07-07,1.3746275157640866,1.4158680564306112,1.3359152697251067
2025-07-08,1.3759875688589984,1.417200467393751,1.3364239249648822
2025-07-09,1.376256733611586,1.4174846410968833,1.336660803878209
2025-07-10,1.3850789015533822,1.4262935563185644,1.3448309978438586
2025-07-11,1.3848835346806057,1.4261295096270248,1.344767294913491
2025-07-12,1.3851930552001965,1.4264745918622685,1.3451199851861688
2025-07-13,1.3823337247572958,1.4237398863740238,1.3420584530650306
2025-07-14,1.3803691061254029,1.4215896663211642,1.340464910751974
2025-07-15,1.3805987953494228,1.4219123369317959,1.3405256449829719
2025-07-16,1.3813126598089476,1.4224935971303343,1.3408353475427008
2025-07-17,1.3774636836784804,1.4188386524019192,1.3389836498526564
2025-07-18,1.3762222387266103,1.4178142130591875,1.3385866096949774
2025-07-19,1.37620412372916,1.417934482902848,1.3386241441884492
2025-07-20,1.3764219930325832,1.417930351709028,1.3384093200797003
2025-07-21,1.375591485776164,1.417401855008815,1.3388494372206345
2025-07-22,1.376307437044666,1.4179999231358242,1.3393047411926073
2025-07-23,1.3761441167130566,1.4178642593296487,1.339012165082327
