strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,payoff_ratio,exposure,turnover,avg_trade_bars,n_trades,sl_exit_pct,tp_exit_pct,signal_exit_pct,trailing_exit_pct,max_hold_exit_pct,adx_breakout_exit_pct
S1_MA_Reversion,daily,Contrarian,RTKM,-0.5584481780281497,-0.08958911409016626,0.1604251166267577,-0.717754632569809,-0.12481858008969772,0.490521327014218,0.8192005224930686,0.8429454651740271,0.26474278544542035,16.599749058971142,7.962264150943396,53,55.8,19.8,24.4,0.0,0.0,0.0
S1_MA_Reversion,daily,Contrarian,SBER,-0.3339950193734794,-0.04182165110103268,0.12521639148836208,-0.40105115318629037,-0.10428009187547779,0.4984709480122324,0.8732964322529904,0.8786540790766283,0.2051442910915935,15.176913425345045,6.8125,48,54.7,17.3,28.0,0.0,0.0,0.0
S1_MA_Reversion,daily,Contrarian,TATN,-0.3884946225517753,-0.0561525408300018,0.14453878527628336,-0.614174269545949,-0.09142769994502478,0.4659400544959128,0.862564034058444,0.9735371846390625,0.2305276381909548,16.462311557788944,7.0576923076923075,52,56.2,21.2,22.5,0.0,0.0,0.0
S1_MA_Reversion,daily,Contrarian,VTBR,-0.650376395267982,-0.17413757708500133,0.26774891947492874,-1.2747775634936243,-0.13660232347340986,0.4779874213836478,0.6594661569004172,0.7071906814129474,0.2,14.422641509433962,7.066666666666666,45,59.5,13.5,27.0,0.0,0.0,0.0
S2_Bollinger,daily,Contrarian,AFLT,-0.28276589088233267,-0.0431533944697577,0.1526117394679513,-0.4109240977227263,-0.10501548755331389,0.484375,0.8969888779467362,0.9548591281368483,0.20075282308657466,13.912170639899625,7.2727272727272725,44,51.6,31.2,10.9,0.0,6.2,0.0
S2_Bollinger,daily,Contrarian,ALRS,-0.8212329596148709,-0.11828366990913221,0.14403181037035226,-0.8404552336348174,-0.14073762072677762,0.46355685131195334,0.7479339736067355,0.8514216932252776,0.21518193224592222,12.805520702634881,8.365853658536585,41,67.7,22.6,9.7,0.0,0.0,0.0
S2_Bollinger,daily,Contrarian,HYDR,0.03152504365752201,0.0040528980151591275,0.12856121816002908,-0.3421810272411086,0.011844309568640585,0.5251572327044025,1.0123354526012553,0.9092833406598103,0.19949811794228356,13.121706398996237,7.571428571428571,42,55.0,26.7,13.3,0.0,5.0,0.0
S2_Bollinger,daily,Contrarian,IRAO,0.07631525037010092,0.01051512927967774,0.13778542596248103,-0.40315916379899464,0.02608183125640257,0.5074626865671642,1.0372062483907614,0.9914471491970512,0.16834170854271358,12.979899497487438,6.536585365853658,41,57.7,28.8,11.5,0.0,1.9,0.0
S2_Bollinger,daily,Contrarian,LKOH,-0.24447200247917708,-0.030237032278474546,0.12368300652771065,-0.37353758515246305,-0.08094776397436151,0.47774480712166173,0.9085374364579842,0.9931837814695976,0.21141781681304894,13.279799247176914,8.023809523809524,42,52.5,31.1,8.2,0.0,8.2,0.0
S2_Bollinger,daily,Contrarian,LSRG,0.4119958916552461,0.05894991835698124,0.14308375289894865,-0.3119812718678211,0.18895338814426302,0.524390243902439,1.2036437484161764,1.0730157447120954,0.1553030303030303,12.568181818181818,6.15,40,45.3,45.3,5.7,0.0,3.8,0.0
