strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_ma200_filter,p_mean_revert_speed,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_close_vs_bb_pct,p_squeeze_then_expand,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_momentum_filter,p_atr_expansion,p_atr_period,p_multiplier,p_pivot_type,p_target_exit,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_intraday_range,p_range_bound_check,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy,p_vwap_slope_flat
S2_Bollinger,daily,AFLT,126,252,1,1.4296,,,,10.0,2.5,5.0,,1.2,3,False,,,25.0,2.5,0.5,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,2,2.8879,,,,15.0,2.5,5.0,,1.0,OFF,False,,,20.0,2.0,0.15,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,3,1.8912,,,,20.0,2.0,2.5,,1.0,OFF,False,,,25.0,1.5,0.33,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,4,2.0361,,,,20.0,3.0,1.5,,1.0,4,False,,,20.0,2.25,0.25,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,5,2.7621,,,,20.0,1.0,2.0,,1.5,4,False,,,15.0,2.0,0.15,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,6,1.8619,,,,15.0,2.0,1.5,,1.2,3,False,,,20.0,1.5,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,7,1.7749,,,,20.0,3.0,4.0,,1.0,OFF,False,,,10.0,1.5,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,8,2.1804,,,,20.0,2.0,3.0,,1.0,3,False,,,20.0,2.25,0.2,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,9,2.2722,,,,20.0,1.5,3.0,,OFF,4,True,,,30.0,1.75,0.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,10,2.4721,,,,10.0,3.0,3.0,,1.0,OFF,False,,,10.0,1.5,0.33,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,daily,AFLT,126,252,11,2.3577,,,,20.0,2.5,2.5,,OFF,3,True,,,20.0,1.5,0.15,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,0,1.8146,,,,20.0,3.0,2.5,,1.2,OFF,True,,,15.0,2.25,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,1,1.7505,,,,40.0,2.5,5.0,,OFF,2,False,,,30.0,1.75,OFF,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,2,1.8861,,,,30.0,2.0,2.0,,OFF,3,False,,,30.0,1.5,0.15,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,3,1.7021,,,,20.0,3.0,2.0,,1.5,OFF,True,,,25.0,1.5,0.5,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,4,1.7021,,,,20.0,2.5,2.0,,1.5,3,False,,,30.0,1.5,0.5,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,5,1.7021,,,,30.0,2.0,2.0,,OFF,3,True,,,25.0,1.5,0.15,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,6,1.7748,,,,40.0,3.0,1.5,,1.5,2,True,,,30.0,1.5,OFF,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,7,1.4198,,,,40.0,1.5,1.5,,1.2,3,False,,,30.0,2.5,0.15,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,8,1.6164,,,,40.0,1.0,5.0,,1.2,3,True,,,30.0,1.5,0.25,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,9,1.5255,,,,30.0,2.0,5.0,,OFF,2,True,,,30.0,1.5,0.33,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,10,1.4511,,,,40.0,1.5,2.0,,1.0,2,False,,,15.0,1.75,0.25,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,11,1.4811,,,,30.0,2.0,5.0,,1.0,2,False,,,15.0,1.75,0.15,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,12,1.7043,,,,30.0,1.0,2.0,,1.0,2,True,,,25.0,1.5,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,13,1.8691,,,,40.0,2.0,5.0,,1.2,2,False,,,15.0,1.75,0.33,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,14,2.0801,,,,40.0,3.0,4.0,,1.0,2,True,,,20.0,2.0,0.25,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,15,1.9287,,,,30.0,1.0,5.0,,1.2,OFF,True,,,25.0,2.25,0.15,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,16,2.2675,,,,20.0,1.5,4.0,,1.2,2,True,,,20.0,2.0,0.15,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,17,1.9571,,,,20.0,1.0,4.0,,1.5,3,True,,,10.0,1.75,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,18,1.82,,,,40.0,3.0,4.0,,1.2,3,False,,,15.0,2.5,0.25,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,19,1.966,,,,30.0,2.0,3.0,,1.0,2,False,,,10.0,1.5,0.33,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,63,504,20,1.5623,,,,40.0,1.0,5.0,,1.5,4,True,,,20.0,2.5,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,0,1.8146,,,,20.0,3.0,2.5,,1.2,OFF,True,,,15.0,2.25,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,1,1.7505,,,,40.0,2.5,5.0,,OFF,2,False,,,30.0,1.75,OFF,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,2,1.7021,,,,30.0,3.0,2.0,,OFF,OFF,True,,,25.0,1.5,0.15,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,3,1.596,,,,30.0,3.0,3.0,,1.5,OFF,True,,,30.0,1.5,0.5,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,4,1.5885,,,,40.0,1.0,1.5,,1.0,2,False,,,25.0,1.75,0.5,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,5,1.5436,,,,40.0,1.5,4.0,,1.0,4,True,,,10.0,2.0,0.25,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,6,1.6434,,,,40.0,2.5,2.5,,1.0,2,True,,,25.0,1.5,0.2,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,7,1.965,,,,40.0,3.0,1.5,,OFF,OFF,True,,,30.0,1.5,0.5,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,8,2.3198,,,,40.0,2.0,4.0,,1.5,2,True,,,20.0,2.0,0.25,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,9,2.0141,,,,40.0,1.5,2.5,,1.2,3,False,,,20.0,2.5,0.15,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,504,10,1.7778,,,,20.0,2.0,5.0,,1.0,3,False,,,10.0,1.5,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,0,1.8146,,,,20.0,3.0,2.5,,1.2,OFF,True,,,15.0,2.25,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,1,1.5746,,,,30.0,1.5,2.0,,1.5,OFF,True,,,10.0,1.5,OFF,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,2,1.4706,,,,30.0,3.0,3.0,,OFF,OFF,True,,,30.0,1.5,0.25,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,3,1.6434,,,,30.0,1.0,3.0,,1.0,3,True,,,25.0,1.5,0.33,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,4,2.3216,,,,20.0,2.0,3.0,,1.5,OFF,True,,,20.0,2.0,0.2,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,252,504,5,1.399,,,,20.0,1.5,2.0,,1.5,4,True,,,20.0,2.5,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,0,2.8417,,,,20.0,2.0,1.5,,1.5,3,True,,,10.0,2.0,0.15,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,1,2.2805,,,,20.0,2.5,4.0,,1.2,2,True,,,15.0,2.25,0.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,2,2.477,,,,40.0,1.5,4.0,,OFF,3,False,,,30.0,1.75,0.2,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,3,2.5273,,,,30.0,2.5,5.0,,1.5,2,False,,,30.0,1.5,0.15,ON,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,4,2.1527,,,,20.0,1.0,4.0,,1.2,2,True,,,30.0,1.5,0.33,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,5,2.017,,,,30.0,2.5,5.0,,1.2,OFF,False,,,25.0,1.75,0.5,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,6,2.3841,,,,20.0,2.0,5.0,,1.2,3,False,,,15.0,1.5,0.5,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,7,2.781,,,,40.0,3.0,1.5,,OFF,OFF,True,,,30.0,1.5,0.5,OFF,OFF,ON,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,8,3.1786,,,,20.0,1.5,5.0,,1.2,2,False,,,20.0,1.75,0.15,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,9,2.577,,,,30.0,2.0,5.0,,1.5,OFF,False,,,25.0,2.25,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,10,2.5537,,,,30.0,3.0,4.0,,1.2,4,True,,,25.0,2.25,0.5,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,11,2.6925,,,,40.0,2.0,3.0,,1.5,OFF,False,,,25.0,1.75,0.2,OFF,ON,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_Bollinger,hourly,AFLT,126,252,12,2.5468,,,,20.0,2.5,2.0,,1.0,OFF,True,,,25.0,2.25,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,0,2.0026,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.5,1.0,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,1,2.2762,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.5,1.0,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,2,1.2799,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,3.0,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,3,1.2064,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,4,1.0131,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,3.0,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,5,0.9378,,,,,,,,,,,,,,,,,,,5.0,2.0,10.0,3.0,1.5,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,6,1.1185,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,2.5,1.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,7,0.9868,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.5,1.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,8,0.9827,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,2.5,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,9,0.8881,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.5,2.0,15,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,10,1.3223,,,,,,,,,,,,,,,,,,,15.0,3.0,3.0,2.5,OFF,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,11,1.4711,,,,,,,,,,,,,,,,,,,15.0,2.5,5.0,2.5,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,12,1.2894,,,,,,,,,,,,,,,,,,,40.0,3.0,20.0,2.0,0.5,20,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,13,1.1252,,,,,,,,,,,,,,,,,,,40.0,2.5,30.0,2.0,0.5,20,1.0,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,14,1.2165,,,,,,,,,,,,,,,,,,,30.0,2.0,5.0,2.5,0.5,15,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,15,1.1312,,,,,,,,,,,,,,,,,,,30.0,3.0,20.0,2.5,0.5,15,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,16,1.0862,,,,,,,,,,,,,,,,,,,30.0,2.0,5.0,2.5,0.5,OFF,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,17,1.148,,,,,,,,,,,,,,,,,,,30.0,2.0,20.0,2.5,0.5,15,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,63,504,18,0.7145,,,,,,,,,,,,,,,,,,,30.0,2.0,15.0,2.5,0.5,20,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,0,2.0026,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.5,1.0,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,1,1.1631,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,2,1.0131,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,3.0,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,3,1.0307,,,,,,,,,,,,,,,,,,,5.0,2.0,10.0,3.0,2.0,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,4,0.921,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,3.0,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,5,1.3549,,,,,,,,,,,,,,,,,,,15.0,2.5,5.0,2.5,2.0,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,6,1.2894,,,,,,,,,,,,,,,,,,,40.0,2.5,30.0,2.0,0.5,20,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,7,1.2165,,,,,,,,,,,,,,,,,,,30.0,2.0,20.0,2.5,0.5,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,8,1.1776,,,,,,,,,,,,,,,,,,,15.0,3.0,15.0,2.0,0.5,25,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,504,9,0.7145,,,,,,,,,,,,,,,,,,,30.0,2.0,20.0,2.5,0.5,20,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,252,504,0,2.0026,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.5,1.0,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,252,504,1,1.0508,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,252,504,2,0.9862,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.5,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,252,504,3,1.2852,,,,,,,,,,,,,,,,,,,40.0,2.0,30.0,2.0,0.5,OFF,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,252,504,4,1.0355,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,2.5,0.5,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,0,3.0843,,,,,,,,,,,,,,,,,,,15.0,2.0,10.0,2.5,0.5,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,1,2.6782,,,,,,,,,,,,,,,,,,,5.0,2.0,15.0,2.0,1.0,OFF,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,2,1.3106,,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,3.0,1.0,OFF,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,3,0.9746,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,4,1.1544,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,3.0,2.0,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,5,1.4571,,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,2.0,0.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,6,1.238,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,2.0,2.0,20,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,7,1.9438,,,,,,,,,,,,,,,,,,,30.0,2.0,30.0,2.5,0.5,20,1.0,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,8,1.9533,,,,,,,,,,,,,,,,,,,30.0,2.0,5.0,2.5,0.5,OFF,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,9,1.3268,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.5,1.5,20,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,10,1.637,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,2.0,2.0,20,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,AFLT,126,252,11,1.3454,,,,,,,,,,,,,,,,,,,25.0,2.5,3.0,2.0,0.5,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,0,2.0855,,,,,,,,,,,,,,,,,,,40.0,2.5,3.0,3.0,1.0,20,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,1,2.1178,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.0,2.0,20,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,2,2.0794,,,,,,,,,,,,,,,,,,,40.0,2.0,25.0,3.0,1.0,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,3,1.9789,,,,,,,,,,,,,,,,,,,40.0,2.0,25.0,2.0,1.0,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,4,2.0193,,,,,,,,,,,,,,,,,,,40.0,2.0,25.0,3.0,1.0,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,5,1.7698,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,3.0,1.0,15,1.0,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,6,1.4503,,,,,,,,,,,,,,,,,,,5.0,2.5,3.0,3.0,1.0,OFF,1.0,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,7,1.0078,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,2.0,OFF,20,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,8,1.2311,,,,,,,,,,,,,,,,,,,5.0,2.5,10.0,3.0,1.0,OFF,1.0,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,9,1.2012,,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,2.0,OFF,OFF,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,10,1.1901,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,2.5,OFF,OFF,OFF,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,11,1.1654,,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,2.5,2.0,15,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,12,1.1155,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.0,2.0,OFF,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,13,1.0143,,,,,,,,,,,,,,,,,,,5.0,2.5,25.0,3.0,2.0,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,14,1.3392,,,,,,,,,,,,,,,,,,,5.0,2.5,20.0,3.0,1.0,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,15,1.5093,,,,,,,,,,,,,,,,,,,5.0,2.5,25.0,3.0,1.5,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,16,1.285,,,,,,,,,,,,,,,,,,,5.0,3.0,20.0,3.0,1.5,OFF,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,17,1.4589,,,,,,,,,,,,,,,,,,,40.0,3.0,30.0,2.5,0.5,20,1.0,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,18,1.4641,,,,,,,,,,,,,,,,,,,15.0,2.0,3.0,2.5,0.5,25,0.8,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,19,2.1182,,,,,,,,,,,,,,,,,,,40.0,2.5,20.0,2.5,0.5,20,0.8,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,63,504,20,2.1251,,,,,,,,,,,,,,,,,,,40.0,3.0,20.0,2.5,0.5,20,0.8,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,126,504,0,2.0855,,,,,,,,,,,,,,,,,,,40.0,2.5,3.0,3.0,1.0,20,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,126,504,1,2.0534,,,,,,,,,,,,,,,,,,,40.0,2.5,30.0,2.0,OFF,OFF,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,126,504,2,2.0754,,,,,,,,,,,,,,,,,,,40.0,3.0,30.0,2.0,OFF,OFF,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,AFLT,126,504,3,1.3634,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,3.0,1.0,15,1.0,OFF,ON,OFF,,,,,,,,,,,,,,,,
