strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_atr_period,p_multiplier,p_pivot_type,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy
S6_VWAP,hourly,MTSS,63,252,13,2.1161,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.3,0.01,0.9,10.0,2.0,0.7,OFF
S6_VWAP,hourly,MTSS,63,252,14,2.122,,,,16.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,15,OFF,0.01,1.0,25.0,2.0,0.3,OFF
S6_VWAP,hourly,MTSS,63,252,15,2.0222,,,,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,OFF,OFF,OFF,25.0,1.0,0.5,ON
S6_VWAP,hourly,MTSS,63,252,16,3.2032,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.01,OFF,25.0,1.0,0.7,ON
S6_VWAP,hourly,MTSS,63,252,17,2.8304,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,OFF,OFF,1.0,25.0,1.5,0.7,ON
S6_VWAP,hourly,MTSS,63,252,18,3.0597,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,20,0.2,OFF,OFF,20.0,1.0,0.3,ON
S6_VWAP,hourly,MTSS,63,252,19,2.8445,,,,20.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,0.02,0.9,25.0,2.0,0.5,ON
S6_VWAP,hourly,MTSS,63,252,20,2.2229,,,,10.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.3,0.02,0.9,15.0,1.5,0.7,OFF
S6_VWAP,hourly,MTSS,63,252,21,2.3999,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.4,0.01,0.9,20.0,1.0,0.3,OFF
S6_VWAP,hourly,MTSS,63,252,22,2.4568,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,15,OFF,0.01,OFF,10.0,1.0,0.3,ON
S6_VWAP,hourly,MTSS,63,252,23,2.5595,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.3,0.02,OFF,20.0,1.0,0.7,OFF
S6_VWAP,hourly,MTSS,63,252,24,3.4366,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.4,0.02,0.9,15.0,1.0,0.7,OFF
S6_VWAP,hourly,MTSS,63,504,0,2.7114,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,OFF,OFF,15.0,1.0,0.3,OFF
