sharpe,ann_ret_pct,max_dd_pct,exposure_pct,n_trades,year,approach,strategy,timeframe,ticker,sigma_variant
-0.123,-0.4,-2.54,1.19,9,2025,D,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.2481,0.62,-0.07,0.1,1,2022,E,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.2467,1.72,-0.63,0.31,2,2023,E,S2_Bollinger,hourly,MTLR,v1_sqrt9
0.0,0.0,0.0,0.0,0,2024,E,S2_Bollinger,hourly,MTLR,v1_sqrt9
0.8136,0.66,-0.22,0.21,3,2025,E,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.974,3.92,-0.5,0.39,2,2022,F,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.5192,4.48,-1.27,0.35,2,2023,F,S2_Bollinger,hourly,MTLR,v1_sqrt9
0.0,0.0,0.0,0.0,0,2024,F,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.1167,1.17,-0.49,0.46,3,2025,F,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.2481,1.24,-0.14,0.1,1,2022,G,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.2467,3.44,-1.27,0.31,2,2023,G,S2_Bollinger,hourly,MTLR,v1_sqrt9
0.0,0.0,0.0,0.0,0,2024,G,S2_Bollinger,hourly,MTLR,v1_sqrt9
0.8136,0.53,-0.18,0.21,3,2025,G,S2_Bollinger,hourly,MTLR,v1_sqrt9
1.4152,4.46,-1.77,1.01,7,2022,B,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.4927,0.9,-1.21,0.44,4,2023,B,S2_Bollinger,hourly,MTLR,v2_sqrtN
-1.7028,-4.11,-5.37,0.61,6,2024,B,S2_Bollinger,hourly,MTLR,v2_sqrtN
-0.4739,-1.11,-3.5,0.56,9,2025,B,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.974,1.96,-0.25,0.39,2,2022,C,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.5192,2.24,-0.63,0.35,2,2023,C,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.0,0.0,0.0,0.0,0,2024,C,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.1167,1.46,-0.61,0.46,3,2025,C,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.9455,8.81,-5.23,2.27,7,2022,D,S2_Bollinger,hourly,MTLR,v2_sqrtN
-0.0529,-0.22,-4.35,0.61,4,2023,D,S2_Bollinger,hourly,MTLR,v2_sqrtN
-1.7028,-8.22,-10.74,0.61,6,2024,D,S2_Bollinger,hourly,MTLR,v2_sqrtN
-0.123,-0.4,-2.54,1.19,9,2025,D,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.2481,0.62,-0.07,0.1,1,2022,E,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.2467,1.72,-0.63,0.31,2,2023,E,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.0,0.0,0.0,0.0,0,2024,E,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.8136,0.66,-0.22,0.21,3,2025,E,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.974,3.92,-0.5,0.39,2,2022,F,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.5192,4.48,-1.27,0.35,2,2023,F,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.0,0.0,0.0,0.0,0,2024,F,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.1167,1.17,-0.49,0.46,3,2025,F,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.2481,1.24,-0.14,0.1,1,2022,G,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.2467,3.44,-1.27,0.31,2,2023,G,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.0,0.0,0.0,0.0,0,2024,G,S2_Bollinger,hourly,MTLR,v2_sqrtN
0.8136,0.53,-0.18,0.21,3,2025,G,S2_Bollinger,hourly,MTLR,v2_sqrtN
1.2059,3.16,-1.65,0.58,7,2022,B,S2_Bollinger,hourly,MTLR,v3_div9
1.0933,1.5,-0.63,0.31,4,2023,B,S2_Bollinger,hourly,MTLR,v3_div9
-1.336,-3.0,-4.24,0.43,7,2024,B,S2_Bollinger,hourly,MTLR,v3_div9
-0.8405,-1.74,-3.14,0.35,9,2025,B,S2_Bollinger,hourly,MTLR,v3_div9
1.974,1.96,-0.25,0.39,2,2022,C,S2_Bollinger,hourly,MTLR,v3_div9
1.5192,2.24,-0.63,0.35,2,2023,C,S2_Bollinger,hourly,MTLR,v3_div9
0.0,0.0,0.0,0.0,0,2024,C,S2_Bollinger,hourly,MTLR,v3_div9
1.1167,1.46,-0.61,0.46,3,2025,C,S2_Bollinger,hourly,MTLR,v3_div9
0.9455,6.61,-3.92,2.27,7,2022,D,S2_Bollinger,hourly,MTLR,v3_div9
-0.0529,-0.07,-1.31,0.61,4,2023,D,S2_Bollinger,hourly,MTLR,v3_div9
-1.7028,-3.29,-4.29,0.61,6,2024,D,S2_Bollinger,hourly,MTLR,v3_div9
-0.123,-0.4,-2.54,1.19,9,2025,D,S2_Bollinger,hourly,MTLR,v3_div9
1.2481,0.62,-0.07,0.1,1,2022,E,S2_Bollinger,hourly,MTLR,v3_div9
0.898,1.19,-0.63,0.22,2,2023,E,S2_Bollinger,hourly,MTLR,v3_div9
0.0,0.0,0.0,0.0,0,2024,E,S2_Bollinger,hourly,MTLR,v3_div9
0.5071,0.33,-0.29,0.11,3,2025,E,S2_Bollinger,hourly,MTLR,v3_div9
1.974,2.94,-0.37,0.39,2,2022,F,S2_Bollinger,hourly,MTLR,v3_div9
1.5192,1.34,-0.38,0.35,2,2023,F,S2_Bollinger,hourly,MTLR,v3_div9
0.0,0.0,0.0,0.0,0,2024,F,S2_Bollinger,hourly,MTLR,v3_div9
1.1167,1.17,-0.49,0.46,3,2025,F,S2_Bollinger,hourly,MTLR,v3_div9
1.2481,0.93,-0.11,0.1,1,2022,G,S2_Bollinger,hourly,MTLR,v3_div9
0.898,0.71,-0.38,0.22,2,2023,G,S2_Bollinger,hourly,MTLR,v3_div9
0.0,0.0,0.0,0.0,0,2024,G,S2_Bollinger,hourly,MTLR,v3_div9
0.5071,0.27,-0.23,0.11,3,2025,G,S2_Bollinger,hourly,MTLR,v3_div9
1.695,5.28,-1.65,0.72,7,2022,B,S2_Bollinger,hourly,MTLR,v4_realized
0.1032,0.17,-1.21,0.35,4,2023,B,S2_Bollinger,hourly,MTLR,v4_realized
-1.3996,-3.15,-4.39,0.48,7,2024,B,S2_Bollinger,hourly,MTLR,v4_realized
-0.3128,-1.21,-3.77,0.84,9,2025,B,S2_Bollinger,hourly,MTLR,v4_realized
1.5476,6.31,-1.69,1.3,19,2022,C,S2_Bollinger,hourly,MTLR,v4_realized
0.9848,0.79,-0.07,0.09,2,2023,C,S2_Bollinger,hourly,MTLR,v4_realized
-2.0979,-0.88,-0.89,0.13,3,2024,C,S2_Bollinger,hourly,MTLR,v4_realized
0.7127,0.48,-0.3,0.14,4,2025,C,S2_Bollinger,hourly,MTLR,v4_realized
0.9444,8.78,-5.23,2.27,7,2022,D,S2_Bollinger,hourly,MTLR,v4_realized
-0.0529,-0.22,-4.35,0.61,4,2023,D,S2_Bollinger,hourly,MTLR,v4_realized
-1.7028,-8.22,-10.74,0.61,6,2024,D,S2_Bollinger,hourly,MTLR,v4_realized
-0.123,-1.0,-6.34,1.19,9,2025,D,S2_Bollinger,hourly,MTLR,v4_realized
1.3031,3.92,-1.65,0.58,8,2022,E,S2_Bollinger,hourly,MTLR,v4_realized
0.4863,0.08,-0.07,0.04,1,2023,E,S2_Bollinger,hourly,MTLR,v4_realized
-1.7818,-0.52,-0.53,0.09,2,2024,E,S2_Bollinger,hourly,MTLR,v4_realized
-0.1244,-0.04,-0.3,0.07,2,2025,E,S2_Bollinger,hourly,MTLR,v4_realized
1.5476,12.62,-3.39,1.3,19,2022,F,S2_Bollinger,hourly,MTLR,v4_realized
0.9848,1.58,-0.14,0.09,2,2023,F,S2_Bollinger,hourly,MTLR,v4_realized
-2.0979,-1.76,-1.79,0.13,3,2024,F,S2_Bollinger,hourly,MTLR,v4_realized
0.7127,0.97,-0.59,0.14,4,2025,F,S2_Bollinger,hourly,MTLR,v4_realized
1.3031,7.84,-3.3,0.58,8,2022,G,S2_Bollinger,hourly,MTLR,v4_realized
0.4863,0.16,-0.14,0.04,1,2023,G,S2_Bollinger,hourly,MTLR,v4_realized
-1.7818,-1.04,-1.06,0.09,2,2024,G,S2_Bollinger,hourly,MTLR,v4_realized
-0.1244,-0.09,-0.59,0.07,2,2025,G,S2_Bollinger,hourly,MTLR,v4_realized
-1.8885,-31.55,-36.64,11.24,29,2020,A,S3_Donchian,hourly,MTLR,v1_sqrt9
1.3012,31.38,-14.71,11.76,28,2021,A,S3_Donchian,hourly,MTLR,v1_sqrt9
0.1229,2.74,-13.72,10.85,20,2022,A,S3_Donchian,hourly,MTLR,v1_sqrt9
2.3781,46.25,-8.03,20.56,36,2023,A,S3_Donchian,hourly,MTLR,v1_sqrt9
1.9739,48.67,-16.52,21.64,37,2024,A,S3_Donchian,hourly,MTLR,v1_sqrt9
0.821,13.98,-12.55,22.37,40,2025,A,S3_Donchian,hourly,MTLR,v1_sqrt9
-0.4412,-6.41,-8.94,5.98,26,2022,B,S3_Donchian,hourly,MTLR,v1_sqrt9
3.2688,48.3,-4.66,11.2,48,2023,B,S3_Donchian,hourly,MTLR,v1_sqrt9
2.3916,43.53,-7.32,13.34,48,2024,B,S3_Donchian,hourly,MTLR,v1_sqrt9
0.1413,1.75,-11.74,9.42,55,2025,B,S3_Donchian,hourly,MTLR,v1_sqrt9
0.892,16.43,-7.17,4.25,12,2022,C,S3_Donchian,hourly,MTLR,v1_sqrt9
2.8944,48.95,-7.2,11.37,30,2023,C,S3_Donchian,hourly,MTLR,v1_sqrt9
1.9925,44.87,-12.54,11.26,25,2024,C,S3_Donchian,hourly,MTLR,v1_sqrt9
0.6792,7.72,-11.16,7.67,24,2025,C,S3_Donchian,hourly,MTLR,v1_sqrt9
-0.0647,-0.96,-11.31,10.85,20,2022,D,S3_Donchian,hourly,MTLR,v1_sqrt9
2.647,41.57,-5.95,20.56,36,2023,D,S3_Donchian,hourly,MTLR,v1_sqrt9
2.1529,48.79,-14.28,21.64,37,2024,D,S3_Donchian,hourly,MTLR,v1_sqrt9
1.2295,16.02,-9.42,22.37,40,2025,D,S3_Donchian,hourly,MTLR,v1_sqrt9
0.3721,4.23,-8.94,2.7,14,2022,E,S3_Donchian,hourly,MTLR,v1_sqrt9
3.1914,44.06,-5.77,8.36,38,2023,E,S3_Donchian,hourly,MTLR,v1_sqrt9
2.2621,37.08,-6.38,7.61,30,2024,E,S3_Donchian,hourly,MTLR,v1_sqrt9
0.6045,5.64,-7.72,2.94,26,2025,E,S3_Donchian,hourly,MTLR,v1_sqrt9
0.7767,9.69,-5.29,4.25,12,2022,F,S3_Donchian,hourly,MTLR,v1_sqrt9
3.1252,41.68,-4.97,11.37,30,2023,F,S3_Donchian,hourly,MTLR,v1_sqrt9
2.1283,42.94,-10.55,11.26,25,2024,F,S3_Donchian,hourly,MTLR,v1_sqrt9
0.3363,2.56,-9.26,7.67,24,2025,F,S3_Donchian,hourly,MTLR,v1_sqrt9
0.1499,1.15,-6.89,2.7,14,2022,G,S3_Donchian,hourly,MTLR,v1_sqrt9
3.2706,35.86,-4.18,8.36,38,2023,G,S3_Donchian,hourly,MTLR,v1_sqrt9
2.3294,35.45,-5.69,7.61,30,2024,G,S3_Donchian,hourly,MTLR,v1_sqrt9
0.2259,1.39,-6.78,2.94,26,2025,G,S3_Donchian,hourly,MTLR,v1_sqrt9
-0.4412,-6.41,-8.94,5.98,26,2022,B,S3_Donchian,hourly,MTLR,v2_sqrtN
3.2688,48.3,-4.66,11.2,48,2023,B,S3_Donchian,hourly,MTLR,v2_sqrtN
2.3916,43.53,-7.32,13.34,48,2024,B,S3_Donchian,hourly,MTLR,v2_sqrtN
0.1413,1.75,-11.74,9.42,55,2025,B,S3_Donchian,hourly,MTLR,v2_sqrtN
0.7841,14.06,-7.17,3.81,11,2022,C,S3_Donchian,hourly,MTLR,v2_sqrtN
2.8944,48.95,-7.2,11.37,30,2023,C,S3_Donchian,hourly,MTLR,v2_sqrtN
1.312,30.08,-19.09,11.95,42,2024,C,S3_Donchian,hourly,MTLR,v2_sqrtN
0.997,12.83,-9.15,10.08,39,2025,C,S3_Donchian,hourly,MTLR,v2_sqrtN
-0.0647,-0.96,-11.31,10.85,20,2022,D,S3_Donchian,hourly,MTLR,v2_sqrtN
2.647,41.58,-5.95,20.56,36,2023,D,S3_Donchian,hourly,MTLR,v2_sqrtN
2.1684,49.08,-14.28,21.64,37,2024,D,S3_Donchian,hourly,MTLR,v2_sqrtN
1.2295,16.02,-9.42,22.37,40,2025,D,S3_Donchian,hourly,MTLR,v2_sqrtN
0.508,5.62,-8.94,2.36,13,2022,E,S3_Donchian,hourly,MTLR,v2_sqrtN
3.1914,44.06,-5.77,8.36,38,2023,E,S3_Donchian,hourly,MTLR,v2_sqrtN
2.4546,41.77,-8.87,9.56,44,2024,E,S3_Donchian,hourly,MTLR,v2_sqrtN
0.5304,5.57,-8.33,5.85,43,2025,E,S3_Donchian,hourly,MTLR,v2_sqrtN
0.7118,8.82,-5.29,3.81,11,2022,F,S3_Donchian,hourly,MTLR,v2_sqrtN
3.1252,41.69,-4.97,11.37,30,2023,F,S3_Donchian,hourly,MTLR,v2_sqrtN
1.6148,33.58,-16.36,11.95,42,2024,F,S3_Donchian,hourly,MTLR,v2_sqrtN
0.902,8.76,-7.93,10.08,39,2025,F,S3_Donchian,hourly,MTLR,v2_sqrtN
0.2189,1.67,-6.89,2.36,13,2022,G,S3_Donchian,hourly,MTLR,v2_sqrtN
3.2706,35.87,-4.18,8.36,38,2023,G,S3_Donchian,hourly,MTLR,v2_sqrtN
2.6356,42.37,-7.5,9.56,44,2024,G,S3_Donchian,hourly,MTLR,v2_sqrtN
0.3972,3.16,-7.08,5.85,43,2025,G,S3_Donchian,hourly,MTLR,v2_sqrtN
-1.0252,-9.41,-11.23,2.36,36,2022,B,S3_Donchian,hourly,MTLR,v3_div9
1.2609,12.09,-7.94,5.73,78,2023,B,S3_Donchian,hourly,MTLR,v3_div9
1.7336,22.63,-6.27,5.61,83,2024,B,S3_Donchian,hourly,MTLR,v3_div9
-0.9343,-6.67,-11.22,3.57,74,2025,B,S3_Donchian,hourly,MTLR,v3_div9
0.892,16.43,-7.17,4.25,12,2022,C,S3_Donchian,hourly,MTLR,v3_div9
2.8944,48.95,-7.2,11.37,30,2023,C,S3_Donchian,hourly,MTLR,v3_div9
1.9925,44.87,-12.54,11.26,25,2024,C,S3_Donchian,hourly,MTLR,v3_div9
0.6792,7.72,-11.16,7.67,24,2025,C,S3_Donchian,hourly,MTLR,v3_div9
-0.0647,-0.96,-11.31,10.85,20,2022,D,S3_Donchian,hourly,MTLR,v3_div9
2.647,41.57,-5.95,20.56,36,2023,D,S3_Donchian,hourly,MTLR,v3_div9
2.1529,48.79,-14.28,21.64,37,2024,D,S3_Donchian,hourly,MTLR,v3_div9
1.2295,16.02,-9.42,22.37,40,2025,D,S3_Donchian,hourly,MTLR,v3_div9
0.9284,6.4,-3.52,1.16,16,2022,E,S3_Donchian,hourly,MTLR,v3_div9
1.697,15.53,-5.52,4.55,61,2023,E,S3_Donchian,hourly,MTLR,v3_div9
1.5714,19.01,-7.37,3.43,51,2024,E,S3_Donchian,hourly,MTLR,v3_div9
-0.2162,-1.23,-6.2,1.3,30,2025,E,S3_Donchian,hourly,MTLR,v3_div9
0.7767,9.69,-5.29,4.25,12,2022,F,S3_Donchian,hourly,MTLR,v3_div9
3.1252,41.68,-4.97,11.37,30,2023,F,S3_Donchian,hourly,MTLR,v3_div9
2.1283,42.94,-10.55,11.26,25,2024,F,S3_Donchian,hourly,MTLR,v3_div9
0.3363,2.56,-9.26,7.67,24,2025,F,S3_Donchian,hourly,MTLR,v3_div9
0.915,4.12,-2.35,1.16,16,2022,G,S3_Donchian,hourly,MTLR,v3_div9
1.7046,12.87,-4.38,4.55,61,2023,G,S3_Donchian,hourly,MTLR,v3_div9
1.584,17.74,-6.64,3.43,51,2024,G,S3_Donchian,hourly,MTLR,v3_div9
-0.3304,-1.35,-3.97,1.3,30,2025,G,S3_Donchian,hourly,MTLR,v3_div9
-0.7818,-10.66,-11.25,4.49,31,2022,B,S3_Donchian,hourly,MTLR,v4_realized
2.4373,31.89,-4.5,9.14,61,2023,B,S3_Donchian,hourly,MTLR,v4_realized
2.667,43.92,-7.42,10.95,58,2024,B,S3_Donchian,hourly,MTLR,v4_realized
-0.1045,-1.08,-8.68,7.11,63,2025,B,S3_Donchian,hourly,MTLR,v4_realized
0.6663,12.97,-9.03,5.79,49,2022,C,S3_Donchian,hourly,MTLR,v4_realized
1.9175,35.68,-9.46,16.58,73,2023,C,S3_Donchian,hourly,MTLR,v4_realized
1.4351,34.87,-16.52,19.6,60,2024,C,S3_Donchian,hourly,MTLR,v4_realized
-0.3136,-4.88,-18.8,16.21,82,2025,C,S3_Donchian,hourly,MTLR,v4_realized
0.2767,6.09,-13.13,10.85,20,2022,D,S3_Donchian,hourly,MTLR,v4_realized
2.3967,69.79,-11.36,20.56,36,2023,D,S3_Donchian,hourly,MTLR,v4_realized
2.0485,74.39,-21.94,21.64,37,2024,D,S3_Donchian,hourly,MTLR,v4_realized
0.865,22.03,-18.83,22.37,40,2025,D,S3_Donchian,hourly,MTLR,v4_realized
-0.0768,-0.89,-8.52,2.99,34,2022,E,S3_Donchian,hourly,MTLR,v4_realized
2.3334,30.41,-4.85,8.88,65,2023,E,S3_Donchian,hourly,MTLR,v4_realized
2.3906,39.1,-7.42,10.65,64,2024,E,S3_Donchian,hourly,MTLR,v4_realized
-0.1239,-1.27,-9.27,6.69,66,2025,E,S3_Donchian,hourly,MTLR,v4_realized
0.8523,16.32,-8.51,5.79,49,2022,F,S3_Donchian,hourly,MTLR,v4_realized
1.9364,53.95,-13.5,16.58,73,2023,F,S3_Donchian,hourly,MTLR,v4_realized
1.5011,53.68,-21.94,19.6,60,2024,F,S3_Donchian,hourly,MTLR,v4_realized
-0.2685,-6.24,-27.29,16.21,82,2025,F,S3_Donchian,hourly,MTLR,v4_realized
0.2417,2.67,-7.22,2.99,34,2022,G,S3_Donchian,hourly,MTLR,v4_realized
2.3755,46.25,-6.72,8.88,65,2023,G,S3_Donchian,hourly,MTLR,v4_realized
2.5405,59.84,-11.02,10.65,64,2024,G,S3_Donchian,hourly,MTLR,v4_realized
-0.0437,-0.66,-13.63,6.69,66,2025,G,S3_Donchian,hourly,MTLR,v4_realized
-0.682,-8.36,-15.25,9.64,19,2020,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.3952,-4.46,-15.22,10.11,19,2021,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.661,-8.6,-11.12,9.41,16,2022,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.8126,8.41,-7.63,7.04,13,2023,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.5011,5.1,-7.59,6.52,13,2024,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.4637,5.13,-6.96,8.79,23,2025,A,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.815,-6.25,-8.09,2.56,16,2022,B,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.4404,11.2,-3.43,3.24,13,2023,B,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.6908,4.86,-6.78,1.96,13,2024,B,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.142,-1.45,-8.2,6.3,23,2025,B,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.2913,10.96,-3.34,2.7,8,2022,C,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.5356,4.61,-7.35,3.59,9,2023,C,S4_Supertrend,hourly,MTLR,v1_sqrt9
2.2013,14.38,-2.87,1.91,6,2024,C,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.6934,11.19,-2.35,1.72,7,2025,C,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.7504,-5.54,-6.67,9.41,16,2022,D,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.9744,7.96,-6.34,7.04,13,2023,D,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.5509,5.77,-7.7,6.52,13,2024,D,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.4625,5.29,-7.71,8.79,23,2025,D,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.4097,-1.72,-4.48,0.48,6,2022,E,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.6305,10.7,-2.82,1.71,7,2023,E,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.9609,5.86,-3.56,0.87,4,2024,E,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.3551,9.28,-3.12,1.79,7,2025,E,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.1027,5.1,-1.7,2.7,8,2022,F,S4_Supertrend,hourly,MTLR,v1_sqrt9
0.732,4.8,-5.2,3.59,9,2023,F,S4_Supertrend,hourly,MTLR,v1_sqrt9
2.2273,14.95,-2.79,1.91,6,2024,F,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.6673,10.7,-2.31,1.72,7,2025,F,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.3774,-0.89,-2.68,0.48,6,2022,G,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.9171,9.66,-1.62,1.71,7,2023,G,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.0494,6.77,-3.48,0.87,4,2024,G,S4_Supertrend,hourly,MTLR,v1_sqrt9
1.3268,8.83,-3.11,1.79,7,2025,G,S4_Supertrend,hourly,MTLR,v1_sqrt9
-0.815,-6.25,-8.09,2.56,16,2022,B,S4_Supertrend,hourly,MTLR,v2_sqrtN
1.4404,11.2,-3.43,3.24,13,2023,B,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.6908,4.86,-6.78,1.96,13,2024,B,S4_Supertrend,hourly,MTLR,v2_sqrtN
-0.142,-1.45,-8.2,6.3,23,2025,B,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.7476,5.75,-5.56,2.56,7,2022,C,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.8709,7.65,-6.03,2.45,7,2023,C,S4_Supertrend,hourly,MTLR,v2_sqrtN
1.7141,11.81,-5.49,2.09,7,2024,C,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.8779,6.8,-4.71,3.29,12,2025,C,S4_Supertrend,hourly,MTLR,v2_sqrtN
-0.7504,-5.54,-6.68,9.41,16,2022,D,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.9744,7.96,-6.34,7.04,13,2023,D,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.5846,6.09,-7.37,6.52,13,2024,D,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.4625,5.29,-7.71,8.79,23,2025,D,S4_Supertrend,hourly,MTLR,v2_sqrtN
-0.8079,-3.17,-5.65,0.43,5,2022,E,S4_Supertrend,hourly,MTLR,v2_sqrtN
1.0273,6.78,-2.82,0.87,6,2023,E,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.8111,4.99,-4.44,0.91,5,2024,E,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.7681,5.88,-5.22,2.56,11,2025,E,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.7151,3.17,-3.02,2.56,7,2022,F,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.9816,6.56,-4.32,2.45,7,2023,F,S4_Supertrend,hourly,MTLR,v2_sqrtN
1.7905,12.56,-5.22,2.09,7,2024,F,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.8296,6.29,-5.19,3.29,12,2025,F,S4_Supertrend,hourly,MTLR,v2_sqrtN
-0.6231,-1.43,-3.18,0.43,5,2022,G,S4_Supertrend,hourly,MTLR,v2_sqrtN
1.1098,5.37,-1.62,0.87,6,2023,G,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.9179,5.97,-4.3,0.91,5,2024,G,S4_Supertrend,hourly,MTLR,v2_sqrtN
0.6922,5.18,-5.68,2.56,11,2025,G,S4_Supertrend,hourly,MTLR,v2_sqrtN
-0.6844,-2.74,-5.2,0.77,16,2022,B,S4_Supertrend,hourly,MTLR,v3_div9
-1.4798,-4.24,-5.68,0.57,13,2023,B,S4_Supertrend,hourly,MTLR,v3_div9
-0.4177,-1.0,-1.95,0.61,13,2024,B,S4_Supertrend,hourly,MTLR,v3_div9
-2.3837,-8.53,-11.78,0.81,23,2025,B,S4_Supertrend,hourly,MTLR,v3_div9
1.2913,10.96,-3.34,2.7,8,2022,C,S4_Supertrend,hourly,MTLR,v3_div9
0.5356,4.61,-7.35,3.59,9,2023,C,S4_Supertrend,hourly,MTLR,v3_div9
2.2013,14.38,-2.87,1.91,6,2024,C,S4_Supertrend,hourly,MTLR,v3_div9
1.6934,11.19,-2.35,1.72,7,2025,C,S4_Supertrend,hourly,MTLR,v3_div9
-0.7504,-5.54,-6.67,9.41,16,2022,D,S4_Supertrend,hourly,MTLR,v3_div9
0.9744,7.96,-6.34,7.04,13,2023,D,S4_Supertrend,hourly,MTLR,v3_div9
0.5509,5.77,-7.7,6.52,13,2024,D,S4_Supertrend,hourly,MTLR,v3_div9
0.4625,5.29,-7.71,8.79,23,2025,D,S4_Supertrend,hourly,MTLR,v3_div9
0.609,1.64,-1.5,0.24,5,2022,E,S4_Supertrend,hourly,MTLR,v3_div9
-0.3377,-0.73,-1.44,0.22,5,2023,E,S4_Supertrend,hourly,MTLR,v3_div9
0.8715,1.19,-0.16,0.13,3,2024,E,S4_Supertrend,hourly,MTLR,v3_div9
0.903,1.81,-0.41,0.14,4,2025,E,S4_Supertrend,hourly,MTLR,v3_div9
1.1027,5.1,-1.7,2.7,8,2022,F,S4_Supertrend,hourly,MTLR,v3_div9
0.732,4.8,-5.2,3.59,9,2023,F,S4_Supertrend,hourly,MTLR,v3_div9
2.2273,14.95,-2.79,1.91,6,2024,F,S4_Supertrend,hourly,MTLR,v3_div9
1.6673,10.7,-2.31,1.72,7,2025,F,S4_Supertrend,hourly,MTLR,v3_div9
0.56,1.02,-1.05,0.24,5,2022,G,S4_Supertrend,hourly,MTLR,v3_div9
-0.5266,-0.67,-0.85,0.22,5,2023,G,S4_Supertrend,hourly,MTLR,v3_div9
0.8772,1.31,-0.17,0.13,3,2024,G,S4_Supertrend,hourly,MTLR,v3_div9
0.9011,1.51,-0.41,0.14,4,2025,G,S4_Supertrend,hourly,MTLR,v3_div9
-1.5037,-7.73,-8.17,1.64,16,2022,B,S4_Supertrend,hourly,MTLR,v4_realized
-0.5719,-2.88,-4.82,1.4,13,2023,B,S4_Supertrend,hourly,MTLR,v4_realized
0.5809,2.25,-2.3,1.35,13,2024,B,S4_Supertrend,hourly,MTLR,v4_realized
-2.4485,-9.7,-14.78,1.37,23,2025,B,S4_Supertrend,hourly,MTLR,v4_realized
-0.614,-6.84,-10.67,5.69,39,2022,C,S4_Supertrend,hourly,MTLR,v4_realized
0.5572,5.62,-8.56,5.51,27,2023,C,S4_Supertrend,hourly,MTLR,v4_realized
0.3253,3.26,-7.59,5.78,20,2024,C,S4_Supertrend,hourly,MTLR,v4_realized
-0.4918,-4.86,-12.5,6.69,44,2025,C,S4_Supertrend,hourly,MTLR,v4_realized
-0.307,-10.59,-22.31,9.41,16,2022,D,S4_Supertrend,hourly,MTLR,v4_realized
1.3363,14.55,-7.1,7.04,13,2023,D,S4_Supertrend,hourly,MTLR,v4_realized
0.5025,14.14,-21.34,6.52,13,2024,D,S4_Supertrend,hourly,MTLR,v4_realized
