ticker,strategy,timeframe,approach,sigma_variant,sharpe_median,sharpe_mean,n_obs
MTSS,S3_Donchian,hourly,E,v2_sqrtN,0.8704,0.8923,4
MTSS,S3_Donchian,hourly,E,v3_div9,0.1676,0.2016,4
MTSS,S3_Donchian,hourly,E,v4_realized,-1.1059,-0.9586,4
MTSS,S3_Donchian,hourly,F,v1_sqrt9,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,F,v2_sqrtN,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,F,v3_div9,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,F,v4_realized,0.0815,-0.153,4
MTSS,S3_Donchian,hourly,G,v1_sqrt9,0.8704,0.8923,4
MTSS,S3_Donchian,hourly,G,v2_sqrtN,0.8704,0.8923,4
MTSS,S3_Donchian,hourly,G,v3_div9,0.1676,0.2016,4
MTSS,S3_Donchian,hourly,G,v4_realized,-1.0326,-0.8751,4
MTSS,S4_Supertrend,daily,A,daily,1.0954,0.9241,6
MTSS,S4_Supertrend,daily,B,daily,0.6325,0.6447,4
MTSS,S4_Supertrend,daily,C,daily,1.231,1.372,4
MTSS,S4_Supertrend,daily,D,daily,0.6867,0.8236,4
MTSS,S4_Supertrend,daily,E,daily,0.6451,0.5924,4
MTSS,S4_Supertrend,daily,F,daily,1.2293,1.3594,4
MTSS,S4_Supertrend,daily,G,daily,0.6451,0.5981,4
MTSS,S4_Supertrend,hourly,A,v1_sqrt9,-0.4048,-0.1872,6
MTSS,S4_Supertrend,hourly,B,v1_sqrt9,0.2209,0.3268,4
MTSS,S4_Supertrend,hourly,B,v2_sqrtN,0.2209,0.3268,4
MTSS,S4_Supertrend,hourly,B,v3_div9,-0.618,-0.5881,4
MTSS,S4_Supertrend,hourly,B,v4_realized,-0.9818,-0.9099,4
MTSS,S4_Supertrend,hourly,C,v1_sqrt9,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,C,v2_sqrtN,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,C,v3_div9,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,C,v4_realized,-0.0889,0.3897,4
MTSS,S4_Supertrend,hourly,D,v1_sqrt9,0.1609,0.3188,4
MTSS,S4_Supertrend,hourly,D,v2_sqrtN,0.1609,0.3188,4
MTSS,S4_Supertrend,hourly,D,v3_div9,0.1609,0.3188,4
MTSS,S4_Supertrend,hourly,D,v4_realized,0.1892,0.333,4
MTSS,S4_Supertrend,hourly,E,v1_sqrt9,1.4344,1.4464,4
MTSS,S4_Supertrend,hourly,E,v2_sqrtN,1.4344,1.4464,4
MTSS,S4_Supertrend,hourly,E,v3_div9,0.9061,0.9386,4
MTSS,S4_Supertrend,hourly,E,v4_realized,-0.989,-0.8257,4
MTSS,S4_Supertrend,hourly,F,v1_sqrt9,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,F,v2_sqrtN,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,F,v3_div9,1.2618,1.5276,4
MTSS,S4_Supertrend,hourly,F,v4_realized,-0.0889,0.4035,4
MTSS,S4_Supertrend,hourly,G,v1_sqrt9,1.4344,1.4464,4
MTSS,S4_Supertrend,hourly,G,v2_sqrtN,1.4344,1.4464,4
MTSS,S4_Supertrend,hourly,G,v3_div9,0.9061,0.9386,4
MTSS,S4_Supertrend,hourly,G,v4_realized,-0.989,-0.8257,4
MTSS,S5_PivotPoints,daily,A,daily,0.1541,-0.0567,6
MTSS,S5_PivotPoints,daily,B,daily,0.5052,0.0999,4
MTSS,S5_PivotPoints,daily,C,daily,1.2764,0.8598,4
MTSS,S5_PivotPoints,daily,D,daily,0.3317,0.0132,4
MTSS,S5_PivotPoints,daily,E,daily,0.8574,0.6503,4
MTSS,S5_PivotPoints,daily,F,daily,1.2764,0.8598,4
MTSS,S5_PivotPoints,daily,G,daily,0.8574,0.6503,4
MTSS,S5_PivotPoints,hourly,A,v1_sqrt9,-0.5417,-0.6997,6
MTSS,S5_PivotPoints,hourly,B,v1_sqrt9,0.487,0.3555,4
MTSS,S5_PivotPoints,hourly,B,v2_sqrtN,0.487,0.3555,4
MTSS,S5_PivotPoints,hourly,B,v3_div9,0.1891,0.0673,4
MTSS,S5_PivotPoints,hourly,B,v4_realized,0.3979,0.0681,4
MTSS,S5_PivotPoints,hourly,C,v1_sqrt9,1.3079,0.9209,4
MTSS,S5_PivotPoints,hourly,C,v2_sqrtN,1.3079,0.9209,4
MTSS,S5_PivotPoints,hourly,C,v3_div9,1.3079,0.9209,4
MTSS,S5_PivotPoints,hourly,C,v4_realized,-0.151,-0.4369,4
MTSS,S5_PivotPoints,hourly,D,v1_sqrt9,-0.0824,-0.2361,4
MTSS,S5_PivotPoints,hourly,D,v2_sqrtN,-0.0824,-0.2361,4
MTSS,S5_PivotPoints,hourly,D,v3_div9,-0.0824,-0.2361,4
MTSS,S5_PivotPoints,hourly,D,v4_realized,-0.0642,-0.2895,4
MTSS,S5_PivotPoints,hourly,E,v1_sqrt9,1.3079,0.9907,4
MTSS,S5_PivotPoints,hourly,E,v2_sqrtN,1.3079,0.9907,4
MTSS,S5_PivotPoints,hourly,E,v3_div9,0.9188,0.575,4
MTSS,S5_PivotPoints,hourly,E,v4_realized,0.0852,-0.2238,4
MTSS,S5_PivotPoints,hourly,F,v1_sqrt9,1.3057,0.9019,4
MTSS,S5_PivotPoints,hourly,F,v2_sqrtN,1.3057,0.9019,4
MTSS,S5_PivotPoints,hourly,F,v3_div9,1.3057,0.9019,4
MTSS,S5_PivotPoints,hourly,F,v4_realized,-0.151,-0.4369,4
MTSS,S5_PivotPoints,hourly,G,v1_sqrt9,1.3057,0.978,4
MTSS,S5_PivotPoints,hourly,G,v2_sqrtN,1.3057,0.978,4
MTSS,S5_PivotPoints,hourly,G,v3_div9,0.9163,0.5666,4
MTSS,S5_PivotPoints,hourly,G,v4_realized,0.0852,-0.2238,4
MTSS,S6_VWAP,daily,A,daily,0.0796,0.0027,6
MTSS,S6_VWAP,daily,B,daily,0.0196,-0.0479,4
MTSS,S6_VWAP,daily,C,daily,1.1822,0.931,4
MTSS,S6_VWAP,daily,D,daily,-0.1537,-0.3076,4
MTSS,S6_VWAP,daily,E,daily,1.2177,0.9488,4
MTSS,S6_VWAP,daily,F,daily,1.1757,0.9278,4
MTSS,S6_VWAP,daily,G,daily,1.2015,0.9407,4
MTSS,S6_VWAP,hourly,A,v1_sqrt9,-0.3193,-0.4984,6
MTSS,S6_VWAP,hourly,B,v1_sqrt9,0.382,0.2967,4
MTSS,S6_VWAP,hourly,B,v2_sqrtN,0.382,0.2967,4
MTSS,S6_VWAP,hourly,B,v3_div9,0.0555,0.0883,4
MTSS,S6_VWAP,hourly,B,v4_realized,0.4854,0.3767,4
MTSS,S6_VWAP,hourly,C,v1_sqrt9,0.4262,0.4492,4
MTSS,S6_VWAP,hourly,C,v2_sqrtN,0.4262,0.4492,4
MTSS,S6_VWAP,hourly,C,v3_div9,0.4262,0.4492,4
MTSS,S6_VWAP,hourly,C,v4_realized,-0.2216,-0.3128,4
MTSS,S6_VWAP,hourly,D,v1_sqrt9,-0.2673,-0.2528,4
MTSS,S6_VWAP,hourly,D,v2_sqrtN,-0.2673,-0.2528,4
MTSS,S6_VWAP,hourly,D,v3_div9,-0.2673,-0.2528,4
MTSS,S6_VWAP,hourly,D,v4_realized,-0.3193,-0.4008,4
MTSS,S6_VWAP,hourly,E,v1_sqrt9,0.7166,0.7149,4
MTSS,S6_VWAP,hourly,E,v2_sqrtN,0.7166,0.7149,4
MTSS,S6_VWAP,hourly,E,v3_div9,0.7166,0.7149,4
MTSS,S6_VWAP,hourly,E,v4_realized,0.0935,0.0505,4
MTSS,S6_VWAP,hourly,F,v1_sqrt9,0.4262,0.4598,4
MTSS,S6_VWAP,hourly,F,v2_sqrtN,0.4262,0.4598,4
MTSS,S6_VWAP,hourly,F,v3_div9,0.4262,0.4598,4
MTSS,S6_VWAP,hourly,F,v4_realized,-0.2216,-0.3128,4
MTSS,S6_VWAP,hourly,G,v1_sqrt9,0.7392,0.7262,4
MTSS,S6_VWAP,hourly,G,v2_sqrtN,0.7392,0.7262,4
MTSS,S6_VWAP,hourly,G,v3_div9,0.7392,0.7262,4
MTSS,S6_VWAP,hourly,G,v4_realized,0.0935,0.0505,4
NVTK,S1_MeanRev,daily,A,daily,0.6498,0.374,6
NVTK,S1_MeanRev,daily,B,daily,0.3252,0.3051,4
NVTK,S1_MeanRev,daily,C,daily,1.102,0.9185,4
NVTK,S1_MeanRev,daily,D,daily,0.646,0.4469,4
NVTK,S1_MeanRev,daily,E,daily,0.9739,0.9426,4
NVTK,S1_MeanRev,daily,F,daily,1.102,0.9185,4
NVTK,S1_MeanRev,daily,G,daily,0.9739,0.9426,4
NVTK,S1_MeanRev,hourly,A,v1_sqrt9,-0.4747,-0.2899,6
NVTK,S1_MeanRev,hourly,B,v1_sqrt9,-0.9675,-0.459,4
NVTK,S1_MeanRev,hourly,B,v2_sqrtN,-0.9675,-0.459,4
NVTK,S1_MeanRev,hourly,B,v3_div9,-0.9675,-0.5104,4
NVTK,S1_MeanRev,hourly,B,v4_realized,-0.9675,-0.5104,4
NVTK,S1_MeanRev,hourly,C,v1_sqrt9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,C,v2_sqrtN,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,C,v3_div9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,C,v4_realized,-0.585,-0.3216,4
NVTK,S1_MeanRev,hourly,D,v1_sqrt9,-0.8738,-0.4122,4
NVTK,S1_MeanRev,hourly,D,v2_sqrtN,-0.8738,-0.4122,4
NVTK,S1_MeanRev,hourly,D,v3_div9,-0.8606,-0.4056,4
NVTK,S1_MeanRev,hourly,D,v4_realized,-0.9406,-0.4456,4
NVTK,S1_MeanRev,hourly,E,v1_sqrt9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,E,v2_sqrtN,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,E,v3_div9,0.4954,0.5611,4
NVTK,S1_MeanRev,hourly,E,v4_realized,-0.5362,-0.2972,4
NVTK,S1_MeanRev,hourly,F,v1_sqrt9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,F,v2_sqrtN,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,F,v3_div9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,F,v4_realized,-0.585,-0.3216,4
NVTK,S1_MeanRev,hourly,G,v1_sqrt9,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,G,v2_sqrtN,0.598,0.6124,4
NVTK,S1_MeanRev,hourly,G,v3_div9,0.4954,0.5611,4
NVTK,S1_MeanRev,hourly,G,v4_realized,-0.5362,-0.2972,4
NVTK,S2_Bollinger,daily,A,daily,0.9048,0.6236,6
NVTK,S2_Bollinger,daily,B,daily,0.758,0.7422,4
NVTK,S2_Bollinger,daily,C,daily,1.1954,1.278,4
NVTK,S2_Bollinger,daily,D,daily,0.9014,0.809,4
NVTK,S2_Bollinger,daily,E,daily,1.0969,1.1808,4
NVTK,S2_Bollinger,daily,F,daily,1.1954,1.2961,4
NVTK,S2_Bollinger,daily,G,daily,1.0969,1.1952,4
NVTK,S2_Bollinger,hourly,A,v1_sqrt9,-0.0742,-0.6283,6
NVTK,S2_Bollinger,hourly,B,v1_sqrt9,0.4084,0.1526,4
NVTK,S2_Bollinger,hourly,B,v2_sqrtN,0.4084,0.1526,4
NVTK,S2_Bollinger,hourly,B,v3_div9,-0.19,-0.1712,4
NVTK,S2_Bollinger,hourly,B,v4_realized,-0.1874,-0.166,4
NVTK,S2_Bollinger,hourly,C,v1_sqrt9,0.679,0.4344,4
NVTK,S2_Bollinger,hourly,C,v2_sqrtN,0.679,0.4344,4
NVTK,S2_Bollinger,hourly,C,v3_div9,0.679,0.4344,4
NVTK,S2_Bollinger,hourly,C,v4_realized,0.3333,-0.0817,4
NVTK,S2_Bollinger,hourly,D,v1_sqrt9,-0.0206,-0.5205,4
NVTK,S2_Bollinger,hourly,D,v2_sqrtN,-0.0206,-0.5205,4
NVTK,S2_Bollinger,hourly,D,v3_div9,-0.0742,-0.5442,4
NVTK,S2_Bollinger,hourly,D,v4_realized,-0.0742,-0.5442,4
NVTK,S2_Bollinger,hourly,E,v1_sqrt9,0.129,0.0689,4
NVTK,S2_Bollinger,hourly,E,v2_sqrtN,0.129,0.0689,4
NVTK,S2_Bollinger,hourly,E,v3_div9,0.3144,0.1766,4
NVTK,S2_Bollinger,hourly,E,v4_realized,0.1998,0.2629,4
NVTK,S2_Bollinger,hourly,F,v1_sqrt9,0.6768,0.4333,4
NVTK,S2_Bollinger,hourly,F,v2_sqrtN,0.6768,0.4333,4
NVTK,S2_Bollinger,hourly,F,v3_div9,0.679,0.4344,4
NVTK,S2_Bollinger,hourly,F,v4_realized,0.3333,-0.0817,4
NVTK,S2_Bollinger,hourly,G,v1_sqrt9,0.129,0.0689,4
NVTK,S2_Bollinger,hourly,G,v2_sqrtN,0.129,0.0689,4
NVTK,S2_Bollinger,hourly,G,v3_div9,0.3144,0.1766,4
NVTK,S2_Bollinger,hourly,G,v4_realized,0.1998,0.2629,4
NVTK,S3_Donchian,daily,A,daily,-0.056,-0.0297,6
NVTK,S3_Donchian,daily,B,daily,0.3561,0.4257,4
NVTK,S3_Donchian,daily,C,daily,0.4253,0.3476,4
NVTK,S3_Donchian,daily,D,daily,0.0452,0.1561,4
NVTK,S3_Donchian,daily,E,daily,0.6936,0.5607,4
NVTK,S3_Donchian,daily,F,daily,0.4204,0.4841,4
NVTK,S3_Donchian,daily,G,daily,0.6896,0.6851,4
NVTK,S3_Donchian,hourly,A,v1_sqrt9,0.7692,0.8218,6
NVTK,S3_Donchian,hourly,B,v1_sqrt9,-0.3384,0.5066,4
NVTK,S3_Donchian,hourly,B,v2_sqrtN,-0.3384,0.5066,4
NVTK,S3_Donchian,hourly,B,v3_div9,-2.267,-1.5247,4
NVTK,S3_Donchian,hourly,B,v4_realized,-1.0907,-0.4911,4
NVTK,S3_Donchian,hourly,C,v1_sqrt9,0.3612,0.696,4
NVTK,S3_Donchian,hourly,C,v2_sqrtN,0.3612,0.696,4
NVTK,S3_Donchian,hourly,C,v3_div9,0.3612,0.696,4
NVTK,S3_Donchian,hourly,C,v4_realized,-0.4706,-0.0816,4
NVTK,S3_Donchian,hourly,D,v1_sqrt9,0.1872,0.5759,4
NVTK,S3_Donchian,hourly,D,v2_sqrtN,0.1872,0.5759,4
NVTK,S3_Donchian,hourly,D,v3_div9,0.1598,0.5522,4
NVTK,S3_Donchian,hourly,D,v4_realized,0.2837,0.6047,4
NVTK,S3_Donchian,hourly,E,v1_sqrt9,0.0073,0.7877,4
NVTK,S3_Donchian,hourly,E,v2_sqrtN,0.0073,0.7877,4
NVTK,S3_Donchian,hourly,E,v3_div9,-1.082,-0.7499,4
NVTK,S3_Donchian,hourly,E,v4_realized,-1.1847,-0.6482,4
NVTK,S3_Donchian,hourly,F,v1_sqrt9,0.389,0.8498,4
NVTK,S3_Donchian,hourly,F,v2_sqrtN,0.389,0.8498,4
NVTK,S3_Donchian,hourly,F,v3_div9,0.4308,0.9033,4
NVTK,S3_Donchian,hourly,F,v4_realized,-0.3512,0.0215,4
NVTK,S3_Donchian,hourly,G,v1_sqrt9,0.0299,0.8208,4
NVTK,S3_Donchian,hourly,G,v2_sqrtN,0.0299,0.8208,4
NVTK,S3_Donchian,hourly,G,v3_div9,-1.0766,-0.8376,4
NVTK,S3_Donchian,hourly,G,v4_realized,-1.0916,-0.6445,4
NVTK,S4_Supertrend,daily,A,daily,0.4116,0.1235,6
NVTK,S4_Supertrend,daily,B,daily,0.3518,0.2816,4
NVTK,S4_Supertrend,daily,C,daily,0.6101,0.7046,4
NVTK,S4_Supertrend,daily,D,daily,0.4462,0.2988,4
NVTK,S4_Supertrend,daily,E,daily,0.4803,0.4968,4
NVTK,S4_Supertrend,daily,F,daily,0.7492,0.7686,4
NVTK,S4_Supertrend,daily,G,daily,0.4234,0.4671,4
NVTK,S4_Supertrend,hourly,A,v1_sqrt9,0.4917,0.4066,6
NVTK,S4_Supertrend,hourly,B,v1_sqrt9,-0.3138,-0.2234,4
NVTK,S4_Supertrend,hourly,B,v2_sqrtN,-0.3138,-0.2234,4
NVTK,S4_Supertrend,hourly,B,v3_div9,-1.5,-1.1033,4
NVTK,S4_Supertrend,hourly,B,v4_realized,-0.741,-0.4886,4
NVTK,S4_Supertrend,hourly,C,v1_sqrt9,0.763,0.8973,4
NVTK,S4_Supertrend,hourly,C,v2_sqrtN,0.763,0.8973,4
NVTK,S4_Supertrend,hourly,C,v3_div9,0.763,0.8973,4
NVTK,S4_Supertrend,hourly,C,v4_realized,-1.0808,-0.7779,4
NVTK,S4_Supertrend,hourly,D,v1_sqrt9,-0.3446,-0.2044,4
NVTK,S4_Supertrend,hourly,D,v2_sqrtN,-0.3446,-0.2044,4
NVTK,S4_Supertrend,hourly,D,v3_div9,-0.3446,-0.2049,4
NVTK,S4_Supertrend,hourly,D,v4_realized,-0.3446,-0.1995,4
NVTK,S4_Supertrend,hourly,E,v1_sqrt9,0.4086,0.4854,4
NVTK,S4_Supertrend,hourly,E,v2_sqrtN,0.4086,0.4854,4
NVTK,S4_Supertrend,hourly,E,v3_div9,-0.4287,-0.4127,4
NVTK,S4_Supertrend,hourly,E,v4_realized,-0.8448,-0.7867,4
NVTK,S4_Supertrend,hourly,F,v1_sqrt9,0.763,0.8979,4
NVTK,S4_Supertrend,hourly,F,v2_sqrtN,0.763,0.8979,4
NVTK,S4_Supertrend,hourly,F,v3_div9,0.763,0.8973,4
NVTK,S4_Supertrend,hourly,F,v4_realized,-1.0808,-0.775,4
NVTK,S4_Supertrend,hourly,G,v1_sqrt9,0.4086,0.4866,4
NVTK,S4_Supertrend,hourly,G,v2_sqrtN,0.4086,0.4866,4
NVTK,S4_Supertrend,hourly,G,v3_div9,-0.4287,-0.4127,4
NVTK,S4_Supertrend,hourly,G,v4_realized,-0.8448,-0.7957,4
NVTK,S5_PivotPoints,daily,A,daily,-0.4678,-0.4709,6
NVTK,S5_PivotPoints,daily,B,daily,-0.3398,-0.3486,4
NVTK,S5_PivotPoints,daily,C,daily,0.257,0.4306,4
NVTK,S5_PivotPoints,daily,D,daily,-0.3184,-0.3411,4
NVTK,S5_PivotPoints,daily,E,daily,0.257,0.4306,4
NVTK,S5_PivotPoints,daily,F,daily,0.257,0.4445,4
NVTK,S5_PivotPoints,daily,G,daily,0.257,0.4445,4
NVTK,S5_PivotPoints,hourly,A,v1_sqrt9,-1.1613,-1.0903,6
NVTK,S5_PivotPoints,hourly,B,v1_sqrt9,-0.7295,-0.8558,4
NVTK,S5_PivotPoints,hourly,B,v2_sqrtN,-0.7295,-0.8558,4
NVTK,S5_PivotPoints,hourly,B,v3_div9,-0.615,-0.7808,4
NVTK,S5_PivotPoints,hourly,B,v4_realized,-1.0596,-1.005,4
NVTK,S5_PivotPoints,hourly,C,v1_sqrt9,0.0,-0.0487,4
NVTK,S5_PivotPoints,hourly,C,v2_sqrtN,0.0,-0.0487,4
NVTK,S5_PivotPoints,hourly,C,v3_div9,0.0,-0.0487,4
NVTK,S5_PivotPoints,hourly,C,v4_realized,-0.5506,-0.2938,4
NVTK,S5_PivotPoints,hourly,D,v1_sqrt9,-1.0179,-1.0834,4
NVTK,S5_PivotPoints,hourly,D,v2_sqrtN,-1.0179,-1.0834,4
NVTK,S5_PivotPoints,hourly,D,v3_div9,-1.1072,-1.128,4
NVTK,S5_PivotPoints,hourly,D,v4_realized,-1.1559,-1.1231,4
NVTK,S5_PivotPoints,hourly,E,v1_sqrt9,0.0,-0.0822,4
NVTK,S5_PivotPoints,hourly,E,v2_sqrtN,0.0,-0.0822,4
NVTK,S5_PivotPoints,hourly,E,v3_div9,0.0,-0.2344,4
NVTK,S5_PivotPoints,hourly,E,v4_realized,-0.5088,-0.431,4
NVTK,S5_PivotPoints,hourly,F,v1_sqrt9,0.0,-0.0742,4
NVTK,S5_PivotPoints,hourly,F,v2_sqrtN,0.0,-0.0742,4
NVTK,S5_PivotPoints,hourly,F,v3_div9,0.0,-0.0742,4
NVTK,S5_PivotPoints,hourly,F,v4_realized,-0.5506,-0.2938,4
NVTK,S5_PivotPoints,hourly,G,v1_sqrt9,0.0,-0.1076,4
NVTK,S5_PivotPoints,hourly,G,v2_sqrtN,0.0,-0.1076,4
NVTK,S5_PivotPoints,hourly,G,v3_div9,0.0,-0.2498,4
NVTK,S5_PivotPoints,hourly,G,v4_realized,-0.5088,-0.431,4
NVTK,S6_VWAP,daily,A,daily,0.0,0.028,6
NVTK,S6_VWAP,daily,B,daily,0.4676,0.3256,4
NVTK,S6_VWAP,daily,C,daily,0.0,0.2386,4
NVTK,S6_VWAP,daily,D,daily,0.0514,0.2124,4
NVTK,S6_VWAP,daily,E,daily,0.0,0.1111,4
NVTK,S6_VWAP,daily,F,daily,0.0,0.2407,4
NVTK,S6_VWAP,daily,G,daily,0.0,0.1111,4
NVTK,S6_VWAP,hourly,A,v1_sqrt9,-0.7692,-0.6617,6
NVTK,S6_VWAP,hourly,B,v1_sqrt9,-0.9794,-0.8326,4
NVTK,S6_VWAP,hourly,B,v2_sqrtN,-0.9794,-0.8326,4
NVTK,S6_VWAP,hourly,B,v3_div9,-0.554,-0.7185,4
NVTK,S6_VWAP,hourly,B,v4_realized,-0.5981,-0.4904,4
NVTK,S6_VWAP,hourly,C,v1_sqrt9,0.1332,0.1765,4
NVTK,S6_VWAP,hourly,C,v2_sqrtN,0.1332,0.1765,4
NVTK,S6_VWAP,hourly,C,v3_div9,0.1332,0.1765,4
NVTK,S6_VWAP,hourly,C,v4_realized,-0.2612,-0.1387,4
NVTK,S6_VWAP,hourly,D,v1_sqrt9,-0.8335,-0.8438,4
NVTK,S6_VWAP,hourly,D,v2_sqrtN,-0.8335,-0.8438,4
NVTK,S6_VWAP,hourly,D,v3_div9,-0.8468,-0.8505,4
NVTK,S6_VWAP,hourly,D,v4_realized,-0.7692,-0.7877,4
NVTK,S6_VWAP,hourly,E,v1_sqrt9,-0.0334,-0.2602,4
NVTK,S6_VWAP,hourly,E,v2_sqrtN,-0.0334,-0.2602,4
NVTK,S6_VWAP,hourly,E,v3_div9,0.0,-0.077,4
NVTK,S6_VWAP,hourly,E,v4_realized,-0.3361,-0.2026,4
NVTK,S6_VWAP,hourly,F,v1_sqrt9,0.076,0.1364,4
NVTK,S6_VWAP,hourly,F,v2_sqrtN,0.076,0.1364,4
NVTK,S6_VWAP,hourly,F,v3_div9,0.076,0.1364,4
NVTK,S6_VWAP,hourly,F,v4_realized,-0.2612,-0.1387,4
NVTK,S6_VWAP,hourly,G,v1_sqrt9,-0.0828,-0.2965,4
NVTK,S6_VWAP,hourly,G,v2_sqrtN,-0.0828,-0.2965,4
NVTK,S6_VWAP,hourly,G,v3_div9,0.0,-0.094,4
NVTK,S6_VWAP,hourly,G,v4_realized,-0.3361,-0.2026,4
OGKB,S1_MeanRev,daily,A,daily,0.4381,0.5503,6
OGKB,S1_MeanRev,daily,B,daily,0.4435,0.6062,4
OGKB,S1_MeanRev,daily,C,daily,0.6078,0.6884,4
OGKB,S1_MeanRev,daily,D,daily,0.4824,0.6257,4
OGKB,S1_MeanRev,daily,E,daily,0.0,0.3845,4
OGKB,S1_MeanRev,daily,F,daily,0.5905,0.6798,4
OGKB,S1_MeanRev,daily,G,daily,0.0,0.3845,4
OGKB,S1_MeanRev,hourly,A,v1_sqrt9,-0.1624,-0.301,6
OGKB,S1_MeanRev,hourly,B,v1_sqrt9,0.4278,0.3916,4
OGKB,S1_MeanRev,hourly,B,v2_sqrtN,0.4278,0.3916,4
OGKB,S1_MeanRev,hourly,B,v3_div9,-0.0873,-0.0182,4
OGKB,S1_MeanRev,hourly,B,v4_realized,0.2235,0.3832,4
OGKB,S1_MeanRev,hourly,C,v1_sqrt9,0.6036,0.5608,4
OGKB,S1_MeanRev,hourly,C,v2_sqrtN,0.6036,0.5608,4
OGKB,S1_MeanRev,hourly,C,v3_div9,0.6036,0.5608,4
OGKB,S1_MeanRev,hourly,C,v4_realized,-0.9827,-0.6568,4
OGKB,S1_MeanRev,hourly,D,v1_sqrt9,-0.6587,-0.6676,4
OGKB,S1_MeanRev,hourly,D,v2_sqrtN,-0.6587,-0.6676,4
OGKB,S1_MeanRev,hourly,D,v3_div9,-0.6587,-0.6676,4
OGKB,S1_MeanRev,hourly,D,v4_realized,-0.6214,-0.6909,4
OGKB,S1_MeanRev,hourly,E,v1_sqrt9,0.6036,0.6663,4
OGKB,S1_MeanRev,hourly,E,v2_sqrtN,0.6036,0.6663,4
OGKB,S1_MeanRev,hourly,E,v3_div9,0.7337,0.7313,4
OGKB,S1_MeanRev,hourly,E,v4_realized,-0.3506,0.0117,4
OGKB,S1_MeanRev,hourly,F,v1_sqrt9,0.608,0.563,4
OGKB,S1_MeanRev,hourly,F,v2_sqrtN,0.608,0.563,4
OGKB,S1_MeanRev,hourly,F,v3_div9,0.608,0.563,4
OGKB,S1_MeanRev,hourly,F,v4_realized,-0.9827,-0.6568,4
OGKB,S1_MeanRev,hourly,G,v1_sqrt9,0.608,0.6685,4
OGKB,S1_MeanRev,hourly,G,v2_sqrtN,0.608,0.6685,4
OGKB,S1_MeanRev,hourly,G,v3_div9,0.7381,0.7335,4
OGKB,S1_MeanRev,hourly,G,v4_realized,-0.3506,0.0117,4
OGKB,S2_Bollinger,daily,A,daily,0.4381,0.5914,6
OGKB,S2_Bollinger,daily,B,daily,0.4435,0.6681,4
OGKB,S2_Bollinger,daily,C,daily,0.0,0.4463,4
OGKB,S2_Bollinger,daily,D,daily,0.4435,0.6681,4
OGKB,S2_Bollinger,daily,E,daily,0.0,0.4463,4
OGKB,S2_Bollinger,daily,F,daily,0.0,0.4463,4
OGKB,S2_Bollinger,daily,G,daily,0.0,0.4463,4
OGKB,S2_Bollinger,hourly,A,v1_sqrt9,-0.0748,-0.326,6
OGKB,S2_Bollinger,hourly,B,v1_sqrt9,0.3585,0.3292,4
OGKB,S2_Bollinger,hourly,B,v2_sqrtN,0.3585,0.3292,4
OGKB,S2_Bollinger,hourly,B,v3_div9,0.1294,0.1881,4
OGKB,S2_Bollinger,hourly,B,v4_realized,0.2228,0.4848,4
OGKB,S2_Bollinger,hourly,C,v1_sqrt9,0.715,0.5131,4
OGKB,S2_Bollinger,hourly,C,v2_sqrtN,0.715,0.5131,4
OGKB,S2_Bollinger,hourly,C,v3_div9,0.715,0.5131,4
OGKB,S2_Bollinger,hourly,C,v4_realized,-0.9827,-0.7099,4
OGKB,S2_Bollinger,hourly,D,v1_sqrt9,-0.5658,-0.6708,4
OGKB,S2_Bollinger,hourly,D,v2_sqrtN,-0.5658,-0.6708,4
OGKB,S2_Bollinger,hourly,D,v3_div9,-0.5658,-0.6708,4
OGKB,S2_Bollinger,hourly,D,v4_realized,-0.6996,-0.7377,4
OGKB,S2_Bollinger,hourly,E,v1_sqrt9,0.642,0.6258,4
OGKB,S2_Bollinger,hourly,E,v2_sqrtN,0.642,0.6258,4
OGKB,S2_Bollinger,hourly,E,v3_div9,0.772,0.6619,4
OGKB,S2_Bollinger,hourly,E,v4_realized,-0.0652,0.185,4
OGKB,S2_Bollinger,hourly,F,v1_sqrt9,0.74,0.5256,4
OGKB,S2_Bollinger,hourly,F,v2_sqrtN,0.74,0.5256,4
OGKB,S2_Bollinger,hourly,F,v3_div9,0.74,0.5256,4
OGKB,S2_Bollinger,hourly,F,v4_realized,-0.9827,-0.7099,4
OGKB,S2_Bollinger,hourly,G,v1_sqrt9,0.653,0.6313,4
OGKB,S2_Bollinger,hourly,G,v2_sqrtN,0.653,0.6313,4
