sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker,commission
0.3231,6.69,20.7,-32.45,27.39,10,30.0,2025,A,S4_Supertrend,daily,NVTK,10bps
1.8167,8.74,4.81,-0.49,2.56,6,83.3,2022,B,S4_Supertrend,daily,NVTK,10bps
0.1832,0.95,5.19,-3.92,1.97,5,40.0,2023,B,S4_Supertrend,daily,NVTK,10bps
1.0878,13.84,12.72,-4.85,19.92,10,60.0,2024,B,S4_Supertrend,daily,NVTK,10bps
0.6206,4.18,6.74,-3.21,3.18,10,40.0,2025,B,S4_Supertrend,daily,NVTK,10bps
0.029,0.18,6.36,-4.71,6.3,7,42.9,2023,C,S4_Supertrend,daily,NVTK,10bps
0.2521,3.82,15.17,-17.7,21.09,24,50.0,2024,C,S4_Supertrend,daily,NVTK,10bps
0.653,6.57,10.06,-5.38,8.92,12,58.3,2025,C,S4_Supertrend,daily,NVTK,10bps
0.8804,12.7,14.42,-5.7,20.94,5,80.0,2022,D,S4_Supertrend,daily,NVTK,10bps
-0.865,-26.24,30.34,-23.28,18.5,6,16.7,2023,D,S4_Supertrend,daily,NVTK,10bps
0.8173,14.35,17.56,-14.4,53.52,7,42.9,2024,D,S4_Supertrend,daily,NVTK,10bps
0.3784,8.08,21.35,-32.34,27.39,10,30.0,2025,D,S4_Supertrend,daily,NVTK,10bps
0.6971,1.17,1.68,-1.01,0.4,3,66.7,2020,A,S1_MeanRev,hourly,NVTK,10bps
-0.225,-0.34,1.49,-2.18,0.52,3,33.3,2021,A,S1_MeanRev,hourly,NVTK,10bps
-0.4129,-2.39,5.79,-4.84,3.65,10,60.0,2022,A,S1_MeanRev,hourly,NVTK,10bps
-0.0124,-0.05,3.81,-4.05,3.37,11,63.6,2023,A,S1_MeanRev,hourly,NVTK,10bps
-2.2989,-4.69,2.04,-4.86,1.04,4,0.0,2024,A,S1_MeanRev,hourly,NVTK,10bps
0.0017,0.01,3.09,-2.41,0.78,7,57.1,2025,A,S1_MeanRev,hourly,NVTK,10bps
-0.3799,-1.77,4.66,-5.29,1.83,10,40.0,2022,B,S1_MeanRev,hourly,NVTK,10bps
0.9675,3.59,3.71,-3.69,3.59,11,63.6,2023,B,S1_MeanRev,hourly,NVTK,10bps
-1.1565,-2.16,1.87,-2.72,1.61,4,25.0,2024,B,S1_MeanRev,hourly,NVTK,10bps
-0.7582,-2.16,2.85,-3.92,0.99,7,42.9,2025,B,S1_MeanRev,hourly,NVTK,10bps
-0.0399,-0.21,5.34,-4.72,3.17,10,60.0,2022,C,S1_MeanRev,hourly,NVTK,10bps
-0.0909,-0.33,3.58,-3.72,2.89,8,62.5,2023,C,S1_MeanRev,hourly,NVTK,10bps
-0.2532,-1.59,6.27,-4.78,3.65,10,60.0,2022,D,S1_MeanRev,hourly,NVTK,10bps
-0.0212,-0.08,3.82,-4.25,3.37,11,63.6,2023,D,S1_MeanRev,hourly,NVTK,10bps
-2.3366,-4.21,1.8,-4.38,1.04,4,0.0,2024,D,S1_MeanRev,hourly,NVTK,10bps
-0.0724,-0.21,2.89,-2.2,0.78,7,57.1,2025,D,S1_MeanRev,hourly,NVTK,10bps
-0.0482,-0.57,11.76,-9.75,12.31,42,47.6,2020,A,S2_Bollinger,hourly,NVTK,10bps
-1.9169,-10.01,5.22,-12.44,11.37,44,43.2,2021,A,S2_Bollinger,hourly,NVTK,10bps
-0.2747,-1.6,5.82,-4.17,3.75,10,60.0,2022,A,S2_Bollinger,hourly,NVTK,10bps
-0.0124,-0.05,3.81,-4.05,3.37,11,63.6,2023,A,S2_Bollinger,hourly,NVTK,10bps
-2.2989,-4.69,2.04,-4.86,1.04,4,0.0,2024,A,S2_Bollinger,hourly,NVTK,10bps
0.0459,0.15,3.26,-2.36,2.2,7,57.1,2025,A,S2_Bollinger,hourly,NVTK,10bps
-0.3799,-1.77,4.66,-5.29,1.83,10,40.0,2022,B,S2_Bollinger,hourly,NVTK,10bps
-0.0927,-0.26,2.84,-3.25,2.14,11,72.7,2023,B,S2_Bollinger,hourly,NVTK,10bps
-1.0545,-1.28,1.22,-1.83,0.78,4,50.0,2024,B,S2_Bollinger,hourly,NVTK,10bps
-0.1708,-0.34,2.0,-2.24,0.46,7,42.9,2025,B,S2_Bollinger,hourly,NVTK,10bps
0.1081,0.58,5.37,-3.99,3.27,10,60.0,2022,C,S2_Bollinger,hourly,NVTK,10bps
-0.0909,-0.33,3.58,-3.72,2.89,8,62.5,2023,C,S2_Bollinger,hourly,NVTK,10bps
0.0459,0.15,3.26,-2.36,2.2,7,57.1,2025,C,S2_Bollinger,hourly,NVTK,10bps
-0.0906,-0.57,6.31,-4.14,3.75,10,60.0,2022,D,S2_Bollinger,hourly,NVTK,10bps
-0.0212,-0.08,3.82,-4.25,3.37,11,63.6,2023,D,S2_Bollinger,hourly,NVTK,10bps
-2.35,-4.74,2.02,-4.93,1.04,4,0.0,2024,D,S2_Bollinger,hourly,NVTK,10bps
-0.0566,-0.18,3.11,-2.27,2.2,7,57.1,2025,D,S2_Bollinger,hourly,NVTK,10bps
0.8575,19.05,22.22,-13.63,21.07,43,51.2,2020,A,S3_Donchian,hourly,NVTK,10bps
-0.0358,-0.46,12.78,-12.39,19.61,47,44.7,2021,A,S3_Donchian,hourly,NVTK,10bps
2.6885,66.52,24.74,-13.22,28.93,36,63.9,2022,A,S3_Donchian,hourly,NVTK,10bps
-1.1061,-10.33,9.34,-16.68,16.27,45,44.4,2023,A,S3_Donchian,hourly,NVTK,10bps
0.8585,13.47,15.69,-8.09,24.25,47,61.7,2024,A,S3_Donchian,hourly,NVTK,10bps
-0.9761,-13.81,14.15,-20.22,23.22,49,38.8,2025,A,S3_Donchian,hourly,NVTK,10bps
3.5686,57.76,16.18,-4.58,14.75,46,45.7,2022,B,S3_Donchian,hourly,NVTK,10bps
-0.5812,-6.1,10.49,-18.36,17.72,41,36.6,2023,B,S3_Donchian,hourly,NVTK,10bps
1.1611,18.96,16.33,-8.24,27.64,43,51.2,2024,B,S3_Donchian,hourly,NVTK,10bps
-1.0999,-15.25,13.86,-23.09,20.95,51,37.3,2025,B,S3_Donchian,hourly,NVTK,10bps
2.865,67.76,23.65,-13.22,20.71,24,58.3,2022,C,S3_Donchian,hourly,NVTK,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2023,C,S3_Donchian,hourly,NVTK,10bps
1.0709,16.17,15.09,-8.09,17.69,37,67.6,2024,C,S3_Donchian,hourly,NVTK,10bps
0.0026,0.03,11.03,-14.18,7.8,24,45.8,2025,C,S3_Donchian,hourly,NVTK,10bps
3.0191,71.91,23.82,-11.78,28.93,36,61.1,2022,D,S3_Donchian,hourly,NVTK,10bps
-1.0961,-10.19,9.3,-16.48,16.27,45,44.4,2023,D,S3_Donchian,hourly,NVTK,10bps
0.7848,11.77,15.0,-7.69,24.25,47,61.7,2024,D,S3_Donchian,hourly,NVTK,10bps
-0.9625,-13.7,14.23,-20.2,23.22,49,36.7,2025,D,S3_Donchian,hourly,NVTK,10bps
1.1052,17.97,16.26,-17.48,11.6,15,53.3,2020,A,S4_Supertrend,hourly,NVTK,10bps
-0.2234,-1.48,6.62,-6.9,18.52,20,40.0,2021,A,S4_Supertrend,hourly,NVTK,10bps
2.3585,33.28,14.11,-11.81,28.54,25,64.0,2022,A,S4_Supertrend,hourly,NVTK,10bps
-0.2238,-1.59,7.1,-10.93,14.65,23,43.5,2023,A,S4_Supertrend,hourly,NVTK,10bps
-0.2366,-1.19,5.05,-3.71,11.52,18,50.0,2024,A,S4_Supertrend,hourly,NVTK,10bps
-0.4978,-4.67,9.38,-10.49,13.54,26,34.6,2025,A,S4_Supertrend,hourly,NVTK,10bps
2.247,16.65,7.41,-3.75,17.01,32,59.4,2022,B,S4_Supertrend,hourly,NVTK,10bps
-0.3714,-2.94,7.92,-12.41,13.47,23,34.8,2023,B,S4_Supertrend,hourly,NVTK,10bps
-0.7669,-3.71,4.84,-7.8,9.87,19,31.6,2024,B,S4_Supertrend,hourly,NVTK,10bps
-0.0611,-0.4,6.62,-7.48,7.3,27,33.3,2025,B,S4_Supertrend,hourly,NVTK,10bps
3.0843,40.44,13.11,-4.25,18.12,14,71.4,2022,C,S4_Supertrend,hourly,NVTK,10bps
0.8318,4.16,5.0,-3.63,4.64,8,50.0,2023,C,S4_Supertrend,hourly,NVTK,10bps
0.6247,2.73,4.37,-2.44,7.26,11,63.6,2024,C,S4_Supertrend,hourly,NVTK,10bps
0.0234,0.18,7.89,-8.67,6.1,18,38.9,2025,C,S4_Supertrend,hourly,NVTK,10bps
2.6655,40.23,15.09,-12.65,28.54,25,60.0,2022,D,S4_Supertrend,hourly,NVTK,10bps
-0.1329,-0.92,6.95,-10.34,14.65,23,43.5,2023,D,S4_Supertrend,hourly,NVTK,10bps
-0.3154,-1.62,5.13,-4.4,11.52,18,50.0,2024,D,S4_Supertrend,hourly,NVTK,10bps
-0.5445,-5.08,9.32,-10.3,13.54,26,34.6,2025,D,S4_Supertrend,hourly,NVTK,10bps
-0.707,-5.24,7.41,-10.58,8.0,5,40.0,2020,A,S1_MeanRev,daily,SBER,10bps
-1.721,-8.27,4.81,-9.52,5.88,4,0.0,2021,A,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,A,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2023,A,S1_MeanRev,daily,SBER,10bps
0.5192,2.63,5.06,-2.56,12.5,5,40.0,2024,A,S1_MeanRev,daily,SBER,10bps
1.6994,6.28,3.69,-1.28,10.06,4,100.0,2025,A,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,B,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2023,B,S1_MeanRev,daily,SBER,10bps
-0.676,-3.3,4.88,-8.58,10.16,4,25.0,2024,B,S1_MeanRev,daily,SBER,10bps
1.7882,6.87,3.84,-1.28,10.06,4,100.0,2025,B,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2022,D,S1_MeanRev,daily,SBER,10bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2023,D,S1_MeanRev,daily,SBER,10bps
0.4222,2.28,5.41,-2.98,12.5,5,40.0,2024,D,S1_MeanRev,daily,SBER,10bps
1.7749,6.9,3.89,-1.26,10.06,4,100.0,2025,D,S1_MeanRev,daily,SBER,10bps
-0.707,-5.24,7.41,-10.58,8.0,5,40.0,2020,A,S2_Bollinger,daily,SBER,10bps
-1.721,-8.27,4.81,-9.52,5.88,4,0.0,2021,A,S2_Bollinger,daily,SBER,10bps
1.0054,15.83,15.74,-11.27,5.13,5,40.0,2022,A,S2_Bollinger,daily,SBER,10bps
-0.4636,-2.78,6.0,-5.22,9.84,9,44.4,2023,A,S2_Bollinger,daily,SBER,10bps
0.5603,2.86,5.11,-2.82,13.67,5,40.0,2024,A,S2_Bollinger,daily,SBER,10bps
1.2835,4.73,3.68,-1.28,12.26,6,83.3,2025,A,S2_Bollinger,daily,SBER,10bps
1.6222,28.74,17.72,-8.64,6.41,5,60.0,2022,B,S2_Bollinger,daily,SBER,10bps
0.4554,3.4,7.46,-7.18,17.32,7,42.9,2023,B,S2_Bollinger,daily,SBER,10bps
-0.3523,-1.94,5.51,-9.19,10.55,4,25.0,2024,B,S2_Bollinger,daily,SBER,10bps
0.7797,4.18,5.36,-3.51,19.18,6,100.0,2025,B,S2_Bollinger,daily,SBER,10bps
0.4742,5.01,10.56,-5.16,2.56,2,50.0,2022,C,S2_Bollinger,daily,SBER,10bps
-0.9095,-3.87,4.26,-5.37,3.54,8,50.0,2023,C,S2_Bollinger,daily,SBER,10bps
1.1053,3.2,2.89,-1.44,5.66,7,57.1,2025,C,S2_Bollinger,daily,SBER,10bps
1.0054,29.07,28.92,-20.71,5.13,5,40.0,2022,D,S2_Bollinger,daily,SBER,10bps
-0.4636,-3.41,7.35,-6.4,9.84,9,44.4,2023,D,S2_Bollinger,daily,SBER,10bps
0.4597,2.51,5.45,-3.26,13.67,5,40.0,2024,D,S2_Bollinger,daily,SBER,10bps
1.2835,3.34,2.61,-0.9,12.26,6,83.3,2025,D,S2_Bollinger,daily,SBER,10bps
1.0658,28.53,26.77,-25.47,42.0,6,33.3,2020,A,S3_Donchian,daily,SBER,10bps
0.7087,13.88,19.59,-11.18,43.53,7,42.9,2021,A,S3_Donchian,daily,SBER,10bps
0.9167,52.6,57.38,-32.2,27.35,6,66.7,2022,A,S3_Donchian,daily,SBER,10bps
1.7148,27.46,16.01,-6.58,37.8,7,42.9,2023,A,S3_Donchian,daily,SBER,10bps
0.6831,8.12,11.89,-8.08,39.84,9,55.6,2024,A,S3_Donchian,daily,SBER,10bps
-0.0028,-0.03,11.73,-14.38,28.62,9,33.3,2025,A,S3_Donchian,daily,SBER,10bps
0.964,49.57,51.42,-16.99,13.68,7,57.1,2022,B,S3_Donchian,daily,SBER,10bps
1.8018,28.35,15.73,-9.03,36.22,7,57.1,2023,B,S3_Donchian,daily,SBER,10bps
1.464,18.18,12.42,-6.84,53.91,9,55.6,2024,B,S3_Donchian,daily,SBER,10bps
0.4243,4.57,10.78,-8.39,30.5,9,44.4,2025,B,S3_Donchian,daily,SBER,10bps
1.2522,65.79,52.54,-17.53,12.82,10,70.0,2022,C,S3_Donchian,daily,SBER,10bps
0.8576,11.53,13.45,-6.71,15.35,13,53.8,2023,C,S3_Donchian,daily,SBER,10bps
0.6601,6.54,9.9,-5.8,17.97,12,58.3,2024,C,S3_Donchian,daily,SBER,10bps
0.6201,6.11,9.86,-5.7,14.15,13,69.2,2025,C,S3_Donchian,daily,SBER,10bps
1.2098,35.49,29.33,-15.69,27.35,6,66.7,2022,D,S3_Donchian,daily,SBER,10bps
1.855,39.01,21.03,-7.27,37.8,7,42.9,2023,D,S3_Donchian,daily,SBER,10bps
0.716,6.29,8.79,-6.56,39.84,9,55.6,2024,D,S3_Donchian,daily,SBER,10bps
-0.0626,-0.7,11.13,-14.56,28.62,9,33.3,2025,D,S3_Donchian,daily,SBER,10bps
2.4883,31.69,12.73,-5.0,22.4,3,66.7,2020,A,S4_Supertrend,daily,SBER,10bps
0.6222,10.3,16.56,-10.11,40.0,8,25.0,2021,A,S4_Supertrend,daily,SBER,10bps
0.9832,14.81,15.07,-9.63,44.87,6,50.0,2022,A,S4_Supertrend,daily,SBER,10bps
0.0836,0.49,5.88,-3.75,20.47,5,40.0,2023,A,S4_Supertrend,daily,SBER,10bps
0.1153,1.17,10.18,-8.23,42.58,7,28.6,2024,A,S4_Supertrend,daily,SBER,10bps
0.8955,8.1,9.05,-7.34,13.21,3,66.7,2025,A,S4_Supertrend,daily,SBER,10bps
0.6559,6.49,9.89,-6.4,11.97,9,44.4,2022,B,S4_Supertrend,daily,SBER,10bps
0.3596,2.04,5.68,-3.15,12.6,6,50.0,2023,B,S4_Supertrend,daily,SBER,10bps
0.3461,2.89,8.36,-7.17,19.14,8,50.0,2024,B,S4_Supertrend,daily,SBER,10bps
0.2131,1.1,5.17,-5.58,6.92,3,66.7,2025,B,S4_Supertrend,daily,SBER,10bps
0.7749,9.97,12.86,-10.73,14.53,9,55.6,2022,C,S4_Supertrend,daily,SBER,10bps
0.4088,1.87,4.58,-2.28,9.06,8,12.5,2023,C,S4_Supertrend,daily,SBER,10bps
0.3103,2.64,8.51,-6.5,26.56,14,57.1,2024,C,S4_Supertrend,daily,SBER,10bps
1.361,8.85,6.5,-0.86,4.4,6,100.0,2025,C,S4_Supertrend,daily,SBER,10bps
1.2114,10.67,8.81,-5.03,44.87,6,66.7,2022,D,S4_Supertrend,daily,SBER,10bps
-0.0303,-0.17,5.75,-4.16,20.47,5,40.0,2023,D,S4_Supertrend,daily,SBER,10bps
0.0852,0.86,10.04,-8.12,42.58,7,28.6,2024,D,S4_Supertrend,daily,SBER,10bps
0.8933,24.23,27.12,-21.98,13.21,3,66.7,2025,D,S4_Supertrend,daily,SBER,10bps
-1.3844,-1.15,0.83,-1.19,0.27,1,0.0,2020,A,S1_MeanRev,hourly,SBER,10bps
-1.1583,-0.88,0.76,-0.9,0.31,1,0.0,2021,A,S1_MeanRev,hourly,SBER,10bps
-0.6903,-2.06,2.99,-4.16,0.77,3,33.3,2022,A,S1_MeanRev,hourly,SBER,10bps
1.2567,0.95,0.76,-0.1,0.09,1,100.0,2023,A,S1_MeanRev,hourly,SBER,10bps
-1.7324,-0.75,0.43,-0.82,0.43,3,0.0,2024,A,S1_MeanRev,hourly,SBER,10bps
-0.4921,-0.43,0.87,-1.32,0.42,3,33.3,2025,A,S1_MeanRev,hourly,SBER,10bps
0.2989,0.51,1.72,-0.99,0.14,3,66.7,2022,B,S1_MeanRev,hourly,SBER,10bps
1.2567,0.95,0.76,-0.1,0.09,1,100.0,2023,B,S1_MeanRev,hourly,SBER,10bps
-1.9334,-0.62,0.32,-0.68,0.13,3,0.0,2024,B,S1_MeanRev,hourly,SBER,10bps
-0.6319,-0.57,0.91,-1.51,0.53,3,33.3,2025,B,S1_MeanRev,hourly,SBER,10bps
-0.4915,-1.69,3.43,-4.53,0.77,3,33.3,2022,D,S1_MeanRev,hourly,SBER,10bps
1.2572,2.83,2.25,-0.3,0.09,1,100.0,2023,D,S1_MeanRev,hourly,SBER,10bps
-1.756,-0.77,0.44,-0.84,0.43,3,0.0,2024,D,S1_MeanRev,hourly,SBER,10bps
-0.4934,-0.47,0.95,-1.43,0.42,3,33.3,2025,D,S1_MeanRev,hourly,SBER,10bps
-1.3854,-1.08,0.78,-1.07,0.18,1,0.0,2020,A,S2_Bollinger,hourly,SBER,10bps
-1.1583,-0.88,0.76,-0.9,0.31,1,0.0,2021,A,S2_Bollinger,hourly,SBER,10bps
2.0101,10.75,5.35,-1.75,1.11,7,57.1,2022,A,S2_Bollinger,hourly,SBER,10bps
1.2567,0.95,0.76,-0.1,0.09,1,100.0,2023,A,S2_Bollinger,hourly,SBER,10bps
-2.1705,-1.19,0.55,-1.33,0.61,3,33.3,2024,A,S2_Bollinger,hourly,SBER,10bps
-0.5126,-0.49,0.96,-1.64,0.67,3,33.3,2025,A,S2_Bollinger,hourly,SBER,10bps
1.9411,10.51,5.41,-1.8,1.3,7,57.1,2022,B,S2_Bollinger,hourly,SBER,10bps
1.2567,0.95,0.76,-0.1,0.09,1,100.0,2023,B,S2_Bollinger,hourly,SBER,10bps
-1.9334,-0.62,0.32,-0.68,0.13,3,0.0,2024,B,S2_Bollinger,hourly,SBER,10bps
-1.326,-0.38,0.29,-0.52,0.11,3,0.0,2025,B,S2_Bollinger,hourly,SBER,10bps
1.9769,26.9,13.6,-4.6,1.11,7,57.1,2022,D,S2_Bollinger,hourly,SBER,10bps
1.2464,0.63,0.5,-0.07,0.09,1,100.0,2023,D,S2_Bollinger,hourly,SBER,10bps
-2.1927,-1.35,0.62,-1.52,0.61,3,33.3,2024,D,S2_Bollinger,hourly,SBER,10bps
-0.4979,-0.51,1.03,-1.74,0.67,3,33.3,2025,D,S2_Bollinger,hourly,SBER,10bps
0.5277,6.36,12.05,-14.03,20.22,28,35.7,2020,A,S3_Donchian,hourly,SBER,10bps
0.0605,0.54,8.97,-7.0,17.04,27,40.7,2021,A,S3_Donchian,hourly,SBER,10bps
1.3227,31.52,23.83,-15.04,16.53,24,37.5,2022,A,S3_Donchian,hourly,SBER,10bps
1.5756,15.82,10.04,-5.26,25.72,39,43.6,2023,A,S3_Donchian,hourly,SBER,10bps
0.936,8.33,8.9,-6.54,25.12,38,39.5,2024,A,S3_Donchian,hourly,SBER,10bps
-1.3908,-10.61,7.63,-14.46,18.55,40,30.0,2025,A,S3_Donchian,hourly,SBER,10bps
1.4498,20.25,13.97,-7.62,5.81,35,54.3,2022,B,S3_Donchian,hourly,SBER,10bps
1.0757,10.76,10.0,-5.69,28.61,38,34.2,2023,B,S3_Donchian,hourly,SBER,10bps
2.0906,17.16,8.21,-4.43,30.77,30,53.3,2024,B,S3_Donchian,hourly,SBER,10bps
-1.9769,-13.96,7.06,-18.62,17.05,38,28.9,2025,B,S3_Donchian,hourly,SBER,10bps
2.0409,45.22,22.16,-15.04,8.22,13,69.2,2022,C,S3_Donchian,hourly,SBER,10bps
2.2693,19.82,8.73,-4.25,13.87,22,50.0,2023,C,S3_Donchian,hourly,SBER,10bps
0.9175,6.65,7.25,-5.0,9.78,17,41.2,2024,C,S3_Donchian,hourly,SBER,10bps
0.0376,0.16,4.27,-3.41,2.17,7,42.9,2025,C,S3_Donchian,hourly,SBER,10bps
1.5303,32.04,20.94,-12.14,16.53,24,37.5,2022,D,S3_Donchian,hourly,SBER,10bps
1.5687,14.59,9.3,-5.4,25.72,39,43.6,2023,D,S3_Donchian,hourly,SBER,10bps
0.9514,7.94,8.34,-6.0,25.12,38,39.5,2024,D,S3_Donchian,hourly,SBER,10bps
-1.5704,-11.06,7.04,-15.02,18.55,40,30.0,2025,D,S3_Donchian,hourly,SBER,10bps
-0.4874,-4.91,10.06,-19.12,12.27,19,31.6,2020,A,S4_Supertrend,hourly,SBER,10bps
-0.5242,-3.28,6.26,-5.64,11.46,17,29.4,2021,A,S4_Supertrend,hourly,SBER,10bps
1.4121,21.4,15.16,-8.58,15.23,16,43.8,2022,A,S4_Supertrend,hourly,SBER,10bps
0.0999,0.6,6.03,-6.65,14.04,17,35.3,2023,A,S4_Supertrend,hourly,SBER,10bps
-0.5692,-2.26,3.97,-4.79,12.86,17,41.2,2024,A,S4_Supertrend,hourly,SBER,10bps
-0.0727,-0.49,6.73,-7.09,16.66,29,41.4,2025,A,S4_Supertrend,hourly,SBER,10bps
0.4391,3.52,8.02,-7.23,4.42,16,56.2,2022,B,S4_Supertrend,hourly,SBER,10bps
0.5957,4.35,7.3,-5.14,14.61,17,35.3,2023,B,S4_Supertrend,hourly,SBER,10bps
1.0846,6.01,5.54,-4.33,18.64,17,41.2,2024,B,S4_Supertrend,hourly,SBER,10bps
-0.952,-6.4,6.72,-10.13,14.25,29,41.4,2025,B,S4_Supertrend,hourly,SBER,10bps
1.9331,28.38,14.68,-7.73,12.64,11,54.5,2022,C,S4_Supertrend,hourly,SBER,10bps
0.5948,3.12,5.24,-4.71,8.01,10,40.0,2023,C,S4_Supertrend,hourly,SBER,10bps
0.0261,0.1,3.78,-4.4,8.08,13,46.2,2024,C,S4_Supertrend,hourly,SBER,10bps
0.2755,1.51,5.47,-5.17,9.35,17,58.8,2025,C,S4_Supertrend,hourly,SBER,10bps
1.5092,21.52,14.26,-8.43,15.23,16,43.8,2022,D,S4_Supertrend,hourly,SBER,10bps
0.1661,0.95,5.72,-6.33,14.04,17,35.3,2023,D,S4_Supertrend,hourly,SBER,10bps
-0.5564,-2.19,3.94,-4.71,12.86,17,41.2,2024,D,S4_Supertrend,hourly,SBER,10bps
-0.0558,-0.37,6.54,-6.74,16.66,29,41.4,2025,D,S4_Supertrend,hourly,SBER,10bps
2.186,10.31,4.72,-1.03,5.2,3,100.0,2020,A,S1_MeanRev,daily,TATN,10bps
0.4698,2.58,5.5,-5.87,14.12,4,50.0,2021,A,S1_MeanRev,daily,TATN,10bps
0.9593,6.59,6.87,-4.12,9.83,3,33.3,2022,A,S1_MeanRev,daily,TATN,10bps
0.0604,0.19,3.12,-4.3,10.63,5,60.0,2023,A,S1_MeanRev,daily,TATN,10bps
-0.9997,-4.45,4.45,-4.89,4.3,3,0.0,2024,A,S1_MeanRev,daily,TATN,10bps
2.0632,19.3,9.36,-3.57,10.44,5,100.0,2025,A,S1_MeanRev,daily,TATN,10bps
1.0933,7.46,6.82,-3.32,6.84,3,33.3,2022,B,S1_MeanRev,daily,TATN,10bps
0.1566,0.48,3.04,-3.69,9.45,5,60.0,2023,B,S1_MeanRev,daily,TATN,10bps
-1.1026,-3.09,2.8,-3.85,1.17,3,33.3,2024,B,S1_MeanRev,daily,TATN,10bps
1.6363,18.37,11.22,-5.01,13.29,5,100.0,2025,B,S1_MeanRev,daily,TATN,10bps
1.2333,5.11,4.14,-0.81,3.85,8,62.5,2022,C,S1_MeanRev,daily,TATN,10bps
1.1518,1.43,1.24,-0.39,3.15,6,83.3,2023,C,S1_MeanRev,daily,TATN,10bps
1.4985,9.29,6.2,-2.2,4.11,8,62.5,2025,C,S1_MeanRev,daily,TATN,10bps
1.0649,8.74,8.21,-4.67,9.83,3,33.3,2022,D,S1_MeanRev,daily,TATN,10bps
0.0602,0.18,2.93,-4.08,10.63,5,60.0,2023,D,S1_MeanRev,daily,TATN,10bps
-1.0525,-4.59,4.36,-5.03,4.3,3,0.0,2024,D,S1_MeanRev,daily,TATN,10bps
2.0497,18.33,8.94,-3.26,10.44,5,100.0,2025,D,S1_MeanRev,daily,TATN,10bps
2.1257,10.06,4.73,-1.03,6.0,3,100.0,2020,A,S2_Bollinger,daily,TATN,10bps
-0.2464,-1.85,7.51,-10.49,24.71,7,57.1,2021,A,S2_Bollinger,daily,TATN,10bps
1.3195,8.9,6.75,-2.58,5.13,1,100.0,2022,A,S2_Bollinger,daily,TATN,10bps
0.2664,1.16,4.36,-4.5,14.57,6,50.0,2023,A,S2_Bollinger,daily,TATN,10bps
-1.3833,-9.81,7.09,-9.96,7.81,5,40.0,2024,A,S2_Bollinger,daily,TATN,10bps
1.8818,17.35,9.22,-3.57,11.71,5,100.0,2025,A,S2_Bollinger,daily,TATN,10bps
1.3195,8.9,6.75,-2.58,5.13,1,100.0,2022,B,S2_Bollinger,daily,TATN,10bps
0.5464,2.35,4.29,-3.63,13.39,5,60.0,2023,B,S2_Bollinger,daily,TATN,10bps
-0.5097,-2.62,5.15,-5.48,5.86,4,25.0,2024,B,S2_Bollinger,daily,TATN,10bps
1.3518,15.0,11.1,-5.01,15.19,5,100.0,2025,B,S2_Bollinger,daily,TATN,10bps
1.4545,3.1,2.13,-0.39,3.54,7,85.7,2023,C,S2_Bollinger,daily,TATN,10bps
-1.532,-4.46,2.91,-4.9,2.73,3,0.0,2024,C,S2_Bollinger,daily,TATN,10bps
0.8224,4.96,6.03,-3.5,4.75,9,33.3,2025,C,S2_Bollinger,daily,TATN,10bps
1.4325,11.55,8.06,-2.85,5.13,1,100.0,2022,D,S2_Bollinger,daily,TATN,10bps
0.2954,1.25,4.22,-4.23,14.57,6,50.0,2023,D,S2_Bollinger,daily,TATN,10bps
-1.4252,-10.24,7.18,-10.4,7.81,5,40.0,2024,D,S2_Bollinger,daily,TATN,10bps
1.8952,16.47,8.69,-3.26,11.71,5,100.0,2025,D,S2_Bollinger,daily,TATN,10bps
1.1674,44.41,38.04,-29.31,29.2,5,60.0,2020,A,S3_Donchian,daily,TATN,10bps
-1.5176,-23.23,15.3,-24.53,43.14,8,37.5,2021,A,S3_Donchian,daily,TATN,10bps
0.6794,31.11,45.79,-17.67,35.47,6,66.7,2022,A,S3_Donchian,daily,TATN,10bps
3.5657,55.71,15.62,-5.72,51.57,6,83.3,2023,A,S3_Donchian,daily,TATN,10bps
-1.1526,-18.52,16.07,-23.92,30.08,8,37.5,2024,A,S3_Donchian,daily,TATN,10bps
-1.2006,-22.08,18.39,-37.31,34.18,11,54.5,2025,A,S3_Donchian,daily,TATN,10bps
0.827,35.39,42.79,-12.59,12.82,6,66.7,2022,B,S3_Donchian,daily,TATN,10bps
3.3465,46.97,14.04,-7.15,41.73,7,71.4,2023,B,S3_Donchian,daily,TATN,10bps
-1.2991,-17.47,13.45,-19.04,19.53,9,22.2,2024,B,S3_Donchian,daily,TATN,10bps
0.1135,0.96,8.43,-8.66,10.76,13,53.8,2025,B,S3_Donchian,daily,TATN,10bps
1.279,51.89,40.57,-12.01,9.83,9,66.7,2022,C,S3_Donchian,daily,TATN,10bps
